,_time,_measurement,co2,humidity,temperature
323707,2023-12-06 06:07:32.330190+00:00,E4B4,894.0,29.1,28.0
323708,2023-12-06 06:08:05.609667+00:00,E4B4,895.0,29.0,28.0
323709,2023-12-06 06:08:38.478687+00:00,E4B4,896.0,29.1,28.0
323710,2023-12-06 06:09:11.616283+00:00,E4B4,897.0,29.0,28.0
323711,2023-12-06 06:09:44.720205+00:00,E4B4,896.0,29.0,28.0
323712,2023-12-06 06:10:17.888119+00:00,E4B4,895.0,29.0,28.0
323713,2023-12-06 06:10:51.147871+00:00,E4B4,894.0,29.0,28.0
323714,2023-12-06 06:11:24.131896+00:00,E4B4,893.0,29.0,28.0
323715,2023-12-06 06:11:57.314491+00:00,E4B4,893.0,29.0,28.0
323716,2023-12-06 06:12:30.587975+00:00,E4B4,892.0,29.0,28.0
323717,2023-12-06 06:13:03.379151+00:00,E4B4,891.0,29.0,28.0
323718,2023-12-06 06:13:36.538198+00:00,E4B4,891.0,29.0,28.0
323719,2023-12-06 06:14:09.640215+00:00,E4B4,893.0,29.0,28.0
323720,2023-12-06 06:14:42.797484+00:00,E4B4,895.0,29.0,28.0
323721,2023-12-06 06:15:15.890373+00:00,E4B4,896.0,29.1,28.0
323722,2023-12-06 06:15:48.959125+00:00,E4B4,900.0,29.2,28.0
323723,2023-12-06 06:16:22.130202+00:00,E4B4,903.0,29.1,28.0
323724,2023-12-06 06:16:56.972752+00:00,E4B4,908.0,29.2,28.0
323725,2023-12-06 06:17:28.288444+00:00,E4B4,913.0,29.2,28.0
323726,2023-12-06 06:18:01.479529+00:00,E4B4,918.0,29.2,28.0
323727,2023-12-06 06:18:34.730954+00:00,E4B4,919.0,29.2,28.0
323728,2023-12-06 06:19:07.651096+00:00,E4B4,921.0,29.2,28.0
323729,2023-12-06 06:19:40.903896+00:00,E4B4,925.0,29.3,28.0
323730,2023-12-06 06:20:13.876742+00:00,E4B4,928.0,29.2,28.0
323731,2023-12-06 06:20:47.172495+00:00,E4B4,929.0,29.2,28.0
323732,2023-12-06 06:21:20.454495+00:00,E4B4,929.0,29.2,28.0
323733,2023-12-06 06:21:53.233187+00:00,E4B4,928.0,29.2,28.0
323734,2023-12-06 06:22:26.477848+00:00,E4B4,928.0,29.2,28.0
323735,2023-12-06 06:22:59.556859+00:00,E4B4,928.0,29.2,28.0
323736,2023-12-06 06:23:32.527807+00:00,E4B4,926.0,29.2,28.0
323737,2023-12-06 06:24:05.638907+00:00,E4B4,924.0,29.1,28.0
323738,2023-12-06 06:24:38.898466+00:00,E4B4,921.0,29.1,28.0
323739,2023-12-06 06:25:11.850054+00:00,E4B4,919.0,29.2,28.0
323740,2023-12-06 06:25:44.941304+00:00,E4B4,918.0,29.2,28.0
323741,2023-12-06 06:26:18.036158+00:00,E4B4,918.0,29.3,28.0
323742,2023-12-06 06:26:51.181005+00:00,E4B4,919.0,29.3,28.0
323743,2023-12-06 06:27:24.287393+00:00,E4B4,920.0,29.4,28.0
323744,2023-12-06 06:27:57.468010+00:00,E4B4,924.0,29.4,28.0
323745,2023-12-06 06:28:30.509704+00:00,E4B4,926.0,29.3,28.0
323746,2023-12-06 06:29:03.483365+00:00,E4B4,925.0,29.3,28.0
323747,2023-12-06 06:29:36.865067+00:00,E4B4,925.0,29.3,28.0
323748,2023-12-06 06:30:09.737509+00:00,E4B4,924.0,29.2,28.0
323749,2023-12-06 06:30:42.914599+00:00,E4B4,923.0,29.2,28.0
323750,2023-12-06 06:31:16.128957+00:00,E4B4,920.0,29.2,28.0
323751,2023-12-06 06:31:49.021820+00:00,E4B4,921.0,29.2,28.0
323752,2023-12-06 06:32:22.374829+00:00,E4B4,921.0,29.2,28.0
323753,2023-12-06 06:32:55.261209+00:00,E4B4,920.0,29.2,28.0
323754,2023-12-06 06:33:28.409003+00:00,E4B4,919.0,29.2,28.0
323755,2023-12-06 06:34:01.685093+00:00,E4B4,919.0,29.2,27.9
323756,2023-12-06 06:34:34.743496+00:00,E4B4,918.0,29.2,27.9
323757,2023-12-06 06:35:07.757128+00:00,E4B4,918.0,29.2,27.9
323758,2023-12-06 06:35:40.949801+00:00,E4B4,918.0,29.2,27.9
323759,2023-12-06 06:36:14.021073+00:00,E4B4,917.0,29.2,27.9
323760,2023-12-06 06:36:47.094244+00:00,E4B4,916.0,29.2,27.9
323761,2023-12-06 06:37:20.254769+00:00,E4B4,916.0,29.1,27.9
323762,2023-12-06 06:37:53.329236+00:00,E4B4,913.0,29.1,27.9
323763,2023-12-06 06:38:26.520178+00:00,E4B4,911.0,29.1,27.9
323764,2023-12-06 06:38:59.574349+00:00,E4B4,908.0,29.1,27.9
323765,2023-12-06 06:39:32.657340+00:00,E4B4,907.0,29.1,27.9
323766,2023-12-06 06:40:05.755237+00:00,E4B4,907.0,29.0,27.9
323767,2023-12-06 06:40:38.889414+00:00,E4B4,905.0,29.1,27.9
323768,2023-12-06 06:41:11.988675+00:00,E4B4,903.0,29.0,27.9
323769,2023-12-06 06:41:45.036175+00:00,E4B4,900.0,29.0,27.9
323770,2023-12-06 06:42:18.153701+00:00,E4B4,899.0,29.0,27.9
323771,2023-12-06 06:42:51.194554+00:00,E4B4,896.0,29.0,27.9
323772,2023-12-06 06:43:24.384268+00:00,E4B4,896.0,29.0,27.9
323773,2023-12-06 06:43:57.493840+00:00,E4B4,893.0,28.9,27.9
323774,2023-12-06 06:44:31.361206+00:00,E4B4,891.0,28.9,27.9
323775,2023-12-06 06:45:04.846438+00:00,E4B4,888.0,28.9,27.9
323776,2023-12-06 06:45:37.437505+00:00,E4B4,885.0,29.0,27.9
323777,2023-12-06 06:46:10.615475+00:00,E4B4,883.0,29.0,27.9
323778,2023-12-06 06:46:43.175534+00:00,E4B4,882.0,29.0,27.9
323779,2023-12-06 06:47:16.031249+00:00,E4B4,882.0,29.0,27.9
323780,2023-12-06 06:47:49.138685+00:00,E4B4,881.0,29.0,27.9
323781,2023-12-06 06:48:22.484700+00:00,E4B4,881.0,29.0,27.9
323782,2023-12-06 06:49:28.533750+00:00,E4B4,882.0,29.0,27.9
323783,2023-12-06 06:50:03.031752+00:00,E4B4,882.0,29.0,27.9
323784,2023-12-06 06:50:34.699153+00:00,E4B4,881.0,29.0,27.9
323785,2023-12-06 06:51:07.775964+00:00,E4B4,882.0,29.0,27.9
323786,2023-12-06 06:51:41.149346+00:00,E4B4,882.0,29.0,27.8
323787,2023-12-06 06:52:14.524296+00:00,E4B4,881.0,29.0,27.8
323788,2023-12-06 06:52:49.566269+00:00,E4B4,881.0,29.0,27.8
323789,2023-12-06 06:53:20.398678+00:00,E4B4,882.0,29.1,27.8
323790,2023-12-06 06:53:53.358187+00:00,E4B4,885.0,29.2,27.8
323791,2023-12-06 06:54:27.451221+00:00,E4B4,887.0,29.2,27.8
323792,2023-12-06 06:54:59.573397+00:00,E4B4,891.0,29.2,27.8
323793,2023-12-06 06:55:33.622190+00:00,E4B4,894.0,29.2,27.8
323794,2023-12-06 06:56:06.387586+00:00,E4B4,893.0,29.2,27.8
323795,2023-12-06 06:56:38.803172+00:00,E4B4,894.0,29.2,27.8
323796,2023-12-06 06:57:12.435155+00:00,E4B4,895.0,29.2,27.8
323797,2023-12-06 06:57:44.967207+00:00,E4B4,897.0,29.3,27.8
323798,2023-12-06 06:58:18.065372+00:00,E4B4,899.0,29.2,27.8
323799,2023-12-06 06:58:51.210593+00:00,E4B4,900.0,29.2,27.8
323800,2023-12-06 06:59:24.331250+00:00,E4B4,902.0,29.2,27.8
323801,2023-12-06 06:59:57.477511+00:00,E4B4,902.0,29.3,27.8
323802,2023-12-06 07:00:31.249478+00:00,E4B4,902.0,29.1,27.7
323803,2023-12-06 07:01:03.647377+00:00,E4B4,901.0,29.3,27.8
323804,2023-12-06 07:01:36.803404+00:00,E4B4,901.0,29.3,27.7
323805,2023-12-06 07:02:10.183045+00:00,E4B4,903.0,29.3,27.7
323806,2023-12-06 07:02:43.048683+00:00,E4B4,907.0,29.4,27.7
323807,2023-12-06 07:04:22.277903+00:00,E4B4,919.0,29.5,27.7
323808,2023-12-06 07:04:55.357561+00:00,E4B4,921.0,29.5,27.7
323809,2023-12-06 07:05:28.464653+00:00,E4B4,922.0,29.5,27.7
323810,2023-12-06 07:06:01.633467+00:00,E4B4,925.0,29.6,27.7
