,_time,_measurement,co2,humidity,temperature
239618,2023-12-06 06:07:34.347813+00:00,A0C4,703.0,34.1,28.2
239619,2023-12-06 06:08:05.369774+00:00,A0C4,703.0,34.0,28.1
239620,2023-12-06 06:08:36.396215+00:00,A0C4,702.0,34.0,28.1
239621,2023-12-06 06:09:07.435807+00:00,A0C4,700.0,34.0,28.1
239622,2023-12-06 06:09:38.461354+00:00,A0C4,698.0,34.1,28.1
239623,2023-12-06 06:10:09.425132+00:00,A0C4,698.0,34.1,28.1
239624,2023-12-06 06:10:40.424669+00:00,A0C4,698.0,34.1,28.1
239625,2023-12-06 06:11:11.537696+00:00,A0C4,700.0,34.1,28.1
239626,2023-12-06 06:11:42.557906+00:00,A0C4,700.0,34.1,28.1
239627,2023-12-06 06:12:13.609094+00:00,A0C4,702.0,34.1,28.1
239628,2023-12-06 06:12:45.637240+00:00,A0C4,702.0,34.1,28.1
239629,2023-12-06 06:13:15.598008+00:00,A0C4,702.0,34.0,28.1
239630,2023-12-06 06:13:46.625536+00:00,A0C4,702.0,34.1,28.1
239631,2023-12-06 06:14:17.710331+00:00,A0C4,703.0,34.2,28.1
239632,2023-12-06 06:14:48.733602+00:00,A0C4,702.0,34.2,28.1
239633,2023-12-06 06:15:19.759688+00:00,A0C4,702.0,34.1,28.1
239634,2023-12-06 06:15:50.684107+00:00,A0C4,701.0,34.1,28.0
239635,2023-12-06 06:16:21.716980+00:00,A0C4,701.0,34.1,28.0
239636,2023-12-06 06:16:52.735884+00:00,A0C4,701.0,34.1,28.0
239637,2023-12-06 06:17:23.781968+00:00,A0C4,700.0,34.1,28.0
239638,2023-12-06 06:17:54.859734+00:00,A0C4,699.0,34.1,28.0
239639,2023-12-06 06:18:25.820959+00:00,A0C4,697.0,34.0,28.0
239640,2023-12-06 06:18:56.864437+00:00,A0C4,695.0,34.0,28.0
239641,2023-12-06 06:19:27.978941+00:00,A0C4,694.0,34.0,28.0
239642,2023-12-06 06:19:58.934381+00:00,A0C4,692.0,34.0,28.0
239643,2023-12-06 06:20:29.953290+00:00,A0C4,691.0,34.0,28.0
239644,2023-12-06 06:21:01.081367+00:00,A0C4,692.0,34.0,28.0
239645,2023-12-06 06:21:32.296219+00:00,A0C4,693.0,34.0,28.0
239646,2023-12-06 06:22:03.128030+00:00,A0C4,692.0,34.0,27.9
239647,2023-12-06 06:22:34.161247+00:00,A0C4,690.0,34.0,27.9
239648,2023-12-06 06:23:05.184367+00:00,A0C4,686.0,34.0,27.9
239649,2023-12-06 06:23:36.309175+00:00,A0C4,684.0,34.0,27.9
239650,2023-12-06 06:24:07.233268+00:00,A0C4,684.0,34.0,27.9
239651,2023-12-06 06:24:38.275504+00:00,A0C4,683.0,34.0,27.9
239652,2023-12-06 06:25:09.315561+00:00,A0C4,682.0,34.0,27.9
239653,2023-12-06 06:25:40.344471+00:00,A0C4,682.0,34.0,27.9
239654,2023-12-06 06:26:11.400690+00:00,A0C4,682.0,34.0,27.9
239655,2023-12-06 06:26:42.402874+00:00,A0C4,682.0,34.1,27.9
239656,2023-12-06 06:27:13.427034+00:00,A0C4,681.0,34.0,27.9
239657,2023-12-06 06:27:44.447528+00:00,A0C4,680.0,34.0,27.9
239658,2023-12-06 06:28:15.473137+00:00,A0C4,677.0,34.1,27.9
239659,2023-12-06 06:28:46.506388+00:00,A0C4,680.0,34.1,27.9
239660,2023-12-06 06:29:17.531183+00:00,A0C4,680.0,34.1,27.8
239661,2023-12-06 06:29:48.556094+00:00,A0C4,679.0,34.1,27.8
239662,2023-12-06 06:30:19.675229+00:00,A0C4,679.0,34.1,27.8
239663,2023-12-06 06:30:50.687837+00:00,A0C4,680.0,34.1,27.8
239664,2023-12-06 06:31:21.722079+00:00,A0C4,681.0,34.1,27.8
239665,2023-12-06 06:31:52.748149+00:00,A0C4,681.0,34.2,27.8
239666,2023-12-06 06:32:23.772060+00:00,A0C4,678.0,34.1,27.8
239667,2023-12-06 06:32:54.816660+00:00,A0C4,679.0,34.2,27.8
239668,2023-12-06 06:33:27.330564+00:00,A0C4,680.0,34.2,27.8
239669,2023-12-06 06:33:57.268472+00:00,A0C4,680.0,34.2,27.8
239670,2023-12-06 06:34:27.981918+00:00,A0C4,679.0,34.2,27.8
239671,2023-12-06 06:34:59.031434+00:00,A0C4,679.0,34.2,27.8
239672,2023-12-06 06:35:30.145716+00:00,A0C4,679.0,34.2,27.8
239673,2023-12-06 06:36:01.083601+00:00,A0C4,679.0,34.2,27.7
239674,2023-12-06 06:36:32.108604+00:00,A0C4,678.0,34.2,27.7
239675,2023-12-06 06:37:03.134488+00:00,A0C4,678.0,34.3,27.7
239676,2023-12-06 06:37:34.494485+00:00,A0C4,679.0,34.3,27.7
239677,2023-12-06 06:38:05.190263+00:00,A0C4,680.0,34.3,27.7
239678,2023-12-06 06:38:36.233805+00:00,A0C4,680.0,34.3,27.7
239679,2023-12-06 06:39:07.244590+00:00,A0C4,680.0,34.3,27.7
239680,2023-12-06 06:39:38.274797+00:00,A0C4,681.0,34.4,27.7
239681,2023-12-06 06:40:09.315260+00:00,A0C4,682.0,34.4,27.7
239682,2023-12-06 06:40:40.352988+00:00,A0C4,683.0,34.4,27.7
239683,2023-12-06 06:41:11.448379+00:00,A0C4,683.0,34.4,27.7
239684,2023-12-06 06:41:42.487873+00:00,A0C4,685.0,34.4,27.7
239685,2023-12-06 06:42:13.520588+00:00,A0C4,684.0,34.4,27.7
239686,2023-12-06 06:42:44.544175+00:00,A0C4,684.0,34.4,27.7
