,co2,humidity,temperature,seat_num,y
223,623.0,30.7,27.5,56,0.0
224,623.0,30.7,27.5,56,0.0
225,624.0,30.6,27.5,56,0.0
226,625.0,30.6,27.5,56,0.0
227,625.0,30.6,27.5,56,0.0
228,624.0,30.6,27.5,56,0.0
229,625.0,30.6,27.5,56,0.0
230,623.0,30.6,27.5,56,0.0
231,622.0,30.6,27.5,56,0.0
232,623.0,30.6,27.5,56,0.0
233,624.0,30.6,27.5,56,0.0
234,625.0,30.6,27.5,56,0.0
235,625.0,30.6,27.5,56,0.0
236,624.0,30.6,27.5,56,0.0
237,623.0,30.6,27.5,56,0.0
238,622.0,30.6,27.5,56,0.0
239,623.0,30.6,27.5,56,0.0
240,623.0,30.6,27.5,56,0.0
241,625.0,30.6,27.5,56,0.0
242,625.0,30.6,27.5,56,0.0
243,627.0,30.7,27.5,56,0.0
244,628.0,30.7,27.5,56,0.0
245,628.0,30.6,27.5,56,0.0
246,628.0,30.6,27.5,56,0.0
247,628.0,30.6,27.5,56,0.0
248,630.0,30.6,27.5,56,0.0
249,630.0,30.6,27.4,56,0.0
250,630.0,30.6,27.5,56,0.0
251,630.0,30.6,27.5,56,0.0
252,630.0,30.6,27.5,56,0.0
253,629.0,30.6,27.4,56,0.0
254,631.0,30.6,27.4,56,0.0
255,631.0,30.6,27.4,56,0.0
256,632.0,30.6,27.4,56,0.0
257,633.0,30.6,27.4,56,0.0
258,634.0,30.6,27.4,56,0.0
259,634.0,30.6,27.4,56,0.0
260,635.0,30.6,27.4,56,0.0
261,635.0,30.6,27.4,56,0.0
262,635.0,30.6,27.4,56,0.0
263,636.0,30.6,27.4,56,0.0
264,636.0,30.6,27.4,56,0.0
265,637.0,30.6,27.4,56,0.0
266,638.0,30.6,27.4,56,0.0
267,640.0,30.6,27.4,56,0.0
268,638.0,30.6,27.4,56,0.0
269,640.0,30.6,27.4,56,0.0
270,640.0,30.6,27.4,56,0.0
271,641.0,30.7,27.4,56,0.0
272,639.0,30.6,27.3,56,0.0
273,640.0,30.6,27.3,56,0.0
274,642.0,30.6,27.3,56,0.0
275,640.0,30.6,27.3,56,0.0
276,640.0,30.6,27.3,56,0.0
277,640.0,30.7,27.3,56,0.0
278,639.0,30.7,27.3,56,0.0
279,638.0,30.7,27.3,56,0.0
280,639.0,30.7,27.3,56,0.0
281,639.0,30.7,27.3,56,0.0
282,639.0,30.7,27.3,56,0.0
283,639.0,30.7,27.3,56,0.0
284,640.0,30.7,27.3,56,0.0
285,638.0,30.7,27.3,56,0.0
286,638.0,30.7,27.3,56,0.0
287,637.0,30.7,27.3,56,0.0
288,635.0,30.7,27.3,56,0.0
289,636.0,30.7,27.3,56,0.0
290,636.0,30.7,27.3,56,0.0
291,635.0,30.7,27.3,56,0.0
292,635.0,30.7,27.3,56,0.0
293,636.0,30.7,27.2,56,0.0
294,636.0,30.7,27.2,56,0.0
295,635.0,30.7,27.3,56,0.0
296,635.0,30.7,27.2,56,0.0
297,633.0,30.7,27.2,56,0.0
298,634.0,30.7,27.3,56,0.0
299,634.0,30.7,27.2,56,0.0
300,634.0,30.7,27.2,56,0.0
301,635.0,30.7,27.2,56,0.0
302,636.0,30.7,27.2,56,0.0
303,634.0,30.7,27.2,56,0.0
304,631.0,30.7,27.2,56,0.0
305,630.0,30.7,27.2,56,0.0
306,630.0,30.8,27.2,56,0.0
307,629.0,30.7,27.2,56,0.0
308,628.0,30.7,27.2,56,0.0
309,630.0,30.7,27.2,56,0.0
310,632.0,30.8,27.2,56,0.0
311,633.0,30.7,27.1,56,0.0
312,632.0,30.7,27.1,56,0.0
313,630.0,30.8,27.1,56,0.0
314,629.0,30.8,27.1,56,0.0
315,628.0,30.7,27.1,56,0.0
316,628.0,30.8,27.1,56,0.0
317,629.0,30.8,27.1,56,0.0
318,629.0,30.8,27.1,56,0.0
319,629.0,30.8,27.1,56,0.0
320,630.0,30.8,27.1,56,0.0
321,628.0,30.8,27.1,56,0.0
322,627.0,30.8,27.1,56,0.0
323,628.0,30.8,27.1,56,0.0
324,629.0,30.8,27.1,56,0.0
325,629.0,30.8,27.1,56,0.0
326,629.0,30.8,27.1,56,0.0
327,628.0,30.8,27.1,56,0.0
328,628.0,30.8,27.1,56,0.0
329,629.0,30.8,27.1,56,0.0
330,629.0,30.8,27.1,56,0.0
331,628.0,30.8,27.1,56,0.0
332,628.0,30.8,27.1,56,0.0
333,628.0,30.8,27.1,56,0.0
334,628.0,30.8,27.1,56,0.0
335,626.0,30.8,27.1,56,0.0
336,626.0,30.8,27.0,56,0.0
337,626.0,30.8,27.0,56,0.0
338,625.0,30.8,27.0,56,0.0
339,623.0,30.8,27.0,56,0.0
340,623.0,30.8,27.0,56,0.0
341,625.0,30.8,27.0,56,0.0
342,624.0,30.8,27.0,56,0.0
343,624.0,30.8,27.0,56,0.0
344,623.0,30.8,27.0,56,0.0
345,623.0,30.8,27.0,56,0.0
346,623.0,30.8,27.0,56,0.0
347,625.0,30.8,27.0,56,0.0
348,626.0,30.9,27.0,56,0.0
349,627.0,30.9,27.0,56,0.0
350,627.0,30.9,27.0,56,0.0
351,627.0,30.9,27.0,56,0.0
352,627.0,30.9,27.0,56,0.0
353,626.0,30.9,27.0,56,0.0
354,626.0,30.9,27.0,56,0.0
355,626.0,30.9,27.0,56,0.0
356,625.0,30.9,27.0,56,0.0
357,624.0,30.9,26.9,56,0.0
358,623.0,30.9,27.0,56,0.0
359,623.0,30.9,26.9,56,0.0
360,625.0,30.9,26.9,56,0.0
361,626.0,30.9,26.9,56,0.0
362,626.0,30.9,26.9,56,0.0
363,625.0,30.9,26.9,56,0.0
364,627.0,30.9,26.9,56,0.0
365,626.0,30.9,26.9,56,0.0
366,625.0,30.9,26.9,56,0.0
367,625.0,30.9,26.9,56,0.0
368,625.0,30.9,26.9,56,0.0
369,625.0,30.9,26.9,56,0.0
370,625.0,30.9,26.9,56,0.0
371,626.0,30.9,26.9,56,0.0
372,627.0,30.9,26.9,56,0.0
373,629.0,30.9,26.9,56,0.0
374,630.0,30.9,26.9,56,0.0
375,630.0,30.9,26.9,56,0.0
376,630.0,30.9,26.9,56,0.0
377,629.0,30.9,26.9,56,0.0
378,630.0,30.9,26.9,56,0.0
379,630.0,30.9,26.9,56,0.0
380,630.0,30.9,26.9,56,0.0
381,630.0,30.9,26.9,56,0.0
382,630.0,30.9,26.9,56,0.0
383,627.0,30.9,26.9,56,0.0
384,627.0,30.9,26.8,56,0.0
385,626.0,30.9,26.8,56,0.0
386,626.0,30.9,26.8,56,0.0
387,627.0,30.8,26.8,56,0.0
388,627.0,30.9,26.8,56,0.0
389,626.0,30.9,26.8,56,0.0
390,628.0,30.9,26.8,56,0.0
391,628.0,30.9,26.8,56,0.0
392,630.0,30.9,26.8,56,0.0
393,631.0,30.8,26.8,56,0.0
394,630.0,30.9,26.8,56,0.0
395,631.0,30.9,26.8,56,0.0
396,631.0,30.9,26.8,56,0.0
397,631.0,30.9,26.8,56,0.0
398,631.0,30.9,26.8,56,0.0
399,631.0,30.9,26.8,56,0.0
400,630.0,30.9,26.8,56,0.0
401,630.0,30.9,26.8,56,0.0
402,632.0,30.9,26.8,56,0.0
403,632.0,30.9,26.8,56,0.0
404,633.0,30.8,26.8,56,0.0
405,633.0,30.9,26.8,56,0.0
406,633.0,30.9,26.8,56,0.0
407,633.0,30.9,26.8,56,0.0
408,634.0,30.9,26.8,56,0.0
409,638.0,30.9,26.6,56,0.0
410,640.0,30.9,26.6,56,0.0
411,640.0,30.9,26.6,56,0.0
412,638.0,30.8,26.6,56,0.0
413,638.0,30.9,26.6,56,0.0
414,636.0,30.9,26.6,56,0.0
415,634.0,30.9,26.6,56,0.0
416,635.0,30.8,26.6,56,0.0
417,635.0,30.9,26.6,56,0.0
418,636.0,30.8,26.6,56,0.0
419,637.0,30.8,26.5,56,0.0
420,640.0,30.9,26.5,56,0.0
421,641.0,30.8,26.5,56,0.0
422,642.0,30.9,26.5,56,0.0
423,642.0,30.8,26.5,56,0.0
424,642.0,30.8,26.5,56,0.0
425,642.0,30.9,26.5,56,0.0
426,642.0,30.9,26.5,56,0.0
427,642.0,30.9,26.5,56,0.0
428,643.0,30.9,26.5,56,0.0
429,644.0,30.9,26.5,56,0.0
430,644.0,30.9,26.5,56,0.0
431,644.0,30.8,26.5,56,0.0
432,643.0,30.8,26.5,56,0.0
433,642.0,30.9,26.5,56,0.0
434,642.0,30.9,26.5,56,0.0
435,642.0,30.9,26.5,56,0.0
436,643.0,30.9,26.5,56,0.0
437,643.0,30.9,26.5,56,0.0
438,641.0,30.9,26.5,56,0.0
439,641.0,30.9,26.5,56,0.0
440,640.0,30.9,26.5,56,0.0
441,641.0,30.9,26.5,56,0.0
442,639.0,30.9,26.5,56,0.0
443,639.0,30.9,26.5,56,0.0
444,639.0,30.9,26.5,56,0.0
445,637.0,30.8,26.5,56,0.0
446,636.0,30.8,26.5,56,0.0
447,637.0,30.8,26.5,56,0.0
448,635.0,30.9,26.5,56,0.0
449,636.0,30.8,26.5,56,0.0
450,633.0,30.9,26.5,56,0.0
451,630.0,30.9,26.5,56,0.0
452,631.0,30.9,26.5,56,0.0
453,631.0,30.8,26.5,56,0.0
454,630.0,30.9,26.5,56,0.0
455,630.0,30.9,26.5,56,0.0
456,631.0,30.9,26.5,56,0.0
457,631.0,30.9,26.5,56,0.0
458,631.0,30.9,26.5,56,0.0
459,631.0,30.9,26.5,56,0.0
460,630.0,30.9,26.5,56,0.0
461,631.0,30.9,26.5,56,0.0
462,633.0,30.9,26.5,56,0.0
463,634.0,30.9,26.5,56,0.0
464,636.0,30.9,26.5,56,0.0
465,636.0,30.9,26.5,56,0.0
466,534.0,31.0,26.0,56,1.0
467,535.0,31.0,26.0,56,1.0
468,534.0,31.0,26.0,56,1.0
469,534.0,31.0,26.0,56,1.0
470,534.0,31.0,26.0,56,1.0
471,535.0,31.0,26.1,56,1.0
472,537.0,31.0,26.1,56,1.0
473,538.0,31.0,26.1,56,1.0
474,539.0,31.0,26.1,56,1.0
475,540.0,30.9,26.1,56,1.0
476,540.0,30.9,26.1,56,1.0
477,539.0,30.9,26.1,56,1.0
478,537.0,30.9,26.1,56,1.0
479,537.0,30.9,26.1,56,1.0
480,537.0,30.9,26.1,56,1.0
481,539.0,30.9,26.1,56,1.0
482,539.0,30.8,26.2,56,1.0
483,539.0,30.8,26.2,56,1.0
484,536.0,30.8,26.2,56,1.0
485,536.0,30.8,26.2,56,1.0
486,535.0,30.8,26.2,56,1.0
487,534.0,30.7,26.2,56,1.0
488,533.0,30.7,26.2,56,1.0
489,533.0,30.7,26.2,56,1.0
490,531.0,30.7,26.2,56,1.0
491,530.0,30.7,26.2,56,1.0
492,531.0,30.7,26.2,56,1.0
493,530.0,30.7,26.2,56,1.0
494,527.0,30.7,26.2,56,1.0
495,527.0,30.7,26.3,56,1.0
496,526.0,30.7,26.3,56,1.0
497,528.0,30.7,26.3,56,1.0
498,528.0,30.7,26.3,56,1.0
499,527.0,30.7,26.3,56,1.0
500,529.0,30.6,26.3,56,1.0
501,530.0,30.6,26.3,56,1.0
502,530.0,30.6,26.3,56,1.0
503,529.0,30.6,26.3,56,1.0
504,529.0,30.6,26.3,56,1.0
505,529.0,30.6,26.3,56,1.0
506,530.0,30.6,26.3,56,1.0
507,532.0,30.6,26.3,56,1.0
508,532.0,30.6,26.3,56,1.0
509,531.0,30.6,26.3,56,1.0
510,530.0,30.6,26.3,56,1.0
511,530.0,30.6,26.3,56,1.0
512,530.0,30.6,26.3,56,1.0
513,530.0,30.6,26.3,56,1.0
514,531.0,30.6,26.3,56,1.0
515,531.0,30.6,26.3,56,1.0
516,531.0,30.6,26.3,56,1.0
517,530.0,30.6,26.3,56,1.0
518,531.0,30.6,26.3,56,1.0
519,530.0,30.6,26.3,56,1.0
520,531.0,30.6,26.3,56,1.0
521,531.0,30.6,26.4,56,1.0
522,531.0,30.6,26.4,56,1.0
523,531.0,30.6,26.4,56,1.0
524,533.0,30.5,26.3,56,1.0
525,533.0,30.6,26.4,56,1.0
526,532.0,30.5,26.4,56,1.0
527,530.0,30.5,26.4,56,1.0
528,528.0,30.5,26.4,56,1.0
529,528.0,30.5,26.4,56,1.0
530,527.0,30.5,26.4,56,1.0
531,528.0,30.5,26.4,56,1.0
532,529.0,30.5,26.4,56,1.0
533,528.0,30.5,26.4,56,1.0
534,527.0,30.5,26.4,56,1.0
535,527.0,30.5,26.4,56,1.0
536,527.0,30.5,26.4,56,1.0
537,527.0,30.5,26.4,56,1.0
538,525.0,30.5,26.4,56,1.0
539,524.0,30.5,26.4,56,1.0
540,524.0,30.5,26.4,56,1.0
541,523.0,30.4,26.4,56,1.0
542,523.0,30.4,26.4,56,1.0
543,526.0,30.4,26.4,56,1.0
544,527.0,30.4,26.4,56,1.0
545,527.0,30.4,26.4,56,1.0
546,526.0,30.4,26.4,56,1.0
547,525.0,30.4,26.4,56,1.0
548,526.0,30.4,26.4,56,1.0
549,526.0,30.4,26.4,56,1.0
550,525.0,30.4,26.4,56,1.0
551,527.0,30.4,26.4,56,1.0
552,528.0,30.4,26.5,56,1.0
553,529.0,30.4,26.5,56,1.0
554,531.0,30.4,26.5,56,1.0
555,531.0,30.4,26.5,56,1.0
556,531.0,30.3,26.5,56,1.0
557,532.0,30.4,26.5,56,1.0
558,532.0,30.3,26.5,56,1.0
559,532.0,30.3,26.5,56,1.0
560,533.0,30.3,26.5,56,1.0
561,532.0,30.3,26.5,56,1.0
562,531.0,30.4,26.5,56,1.0
563,532.0,30.5,26.4,56,1.0
564,533.0,30.4,26.5,56,1.0
565,535.0,30.4,26.5,56,1.0
566,535.0,30.4,26.5,56,1.0
567,534.0,30.4,26.5,56,1.0
568,534.0,30.4,26.5,56,1.0
569,533.0,30.4,26.5,56,1.0
570,532.0,30.4,26.5,56,1.0
571,531.0,30.4,26.5,56,1.0
572,532.0,30.4,26.5,56,1.0
573,534.0,30.3,26.5,56,1.0
574,535.0,30.3,26.5,56,1.0
575,534.0,30.4,26.5,56,1.0
576,533.0,30.3,26.5,56,1.0
577,532.0,30.3,26.5,56,1.0
578,531.0,30.3,26.5,56,1.0
579,531.0,30.3,26.5,56,1.0
580,531.0,30.3,26.5,56,1.0
581,530.0,30.3,26.5,56,1.0
582,529.0,30.3,26.5,56,1.0
583,528.0,30.3,26.5,56,1.0
584,529.0,30.3,26.5,56,1.0
585,529.0,30.3,26.5,56,1.0
586,528.0,30.3,26.5,56,1.0
587,529.0,30.3,26.5,56,1.0
588,531.0,30.3,26.5,56,1.0
589,531.0,30.3,26.5,56,1.0
590,531.0,30.3,26.5,56,1.0
591,532.0,30.3,26.5,56,1.0
592,531.0,30.3,26.5,56,1.0
593,531.0,30.3,26.5,56,1.0
594,532.0,30.3,26.5,56,1.0
595,533.0,30.3,26.5,56,1.0
596,532.0,30.3,26.5,56,1.0
597,533.0,30.3,26.5,56,1.0
598,534.0,30.3,26.5,56,1.0
599,532.0,30.4,26.5,56,1.0
600,533.0,30.3,26.5,56,1.0
601,533.0,30.3,26.5,56,1.0
602,533.0,30.3,26.5,56,1.0
603,533.0,30.4,26.5,56,1.0
604,535.0,30.4,26.5,56,1.0
605,535.0,30.4,26.5,56,1.0
606,536.0,30.4,26.5,56,1.0
607,536.0,30.4,26.5,56,1.0
608,536.0,30.4,26.5,56,1.0
609,535.0,30.4,26.5,56,1.0
610,535.0,30.4,26.5,56,1.0
611,535.0,30.4,26.5,56,1.0
612,536.0,30.4,26.5,56,1.0
613,538.0,30.3,26.5,56,1.0
614,539.0,30.3,26.5,56,1.0
615,540.0,30.3,26.5,56,1.0
616,540.0,30.4,26.5,56,1.0
617,540.0,30.4,26.6,56,1.0
618,540.0,30.4,26.6,56,1.0
619,540.0,30.4,26.6,56,1.0
620,539.0,30.4,26.6,56,1.0
621,540.0,30.3,26.6,56,1.0
622,540.0,30.4,26.6,56,1.0
623,541.0,30.4,26.6,56,1.0
624,541.0,30.4,26.6,56,1.0
625,539.0,30.4,26.6,56,1.0
626,539.0,30.4,26.6,56,1.0
627,541.0,30.4,26.6,56,1.0
628,541.0,30.4,26.6,56,1.0
629,543.0,30.4,26.6,56,0.7
630,544.0,30.4,26.6,56,0.7
631,544.0,30.4,26.6,56,0.7
632,544.0,30.4,26.6,56,0.7
633,545.0,30.4,26.6,56,0.7
634,547.0,30.4,26.6,56,0.7
635,549.0,30.3,26.6,56,0.7
636,549.0,30.3,26.7,56,0.7
637,550.0,30.3,26.7,56,0.7
638,552.0,30.4,26.7,56,0.7
639,556.0,30.3,26.7,56,0.7
640,557.0,30.3,26.7,56,0.7
641,555.0,30.3,26.7,56,0.7
642,576.0,30.2,26.9,56,1.0
643,577.0,30.1,27.0,56,1.0
644,577.0,30.1,27.0,56,1.0
645,579.0,30.0,27.0,56,1.0
646,581.0,30.0,27.0,56,1.0
647,581.0,30.0,27.0,56,1.0
648,581.0,30.0,27.0,56,1.0
649,582.0,29.9,27.0,56,1.0
650,581.0,29.9,27.1,56,1.0
651,576.0,29.2,27.3,56,1.0
652,576.0,29.2,27.3,56,1.0
653,576.0,29.2,27.3,56,1.0
654,576.0,29.2,27.3,56,1.0
655,575.0,29.1,27.3,56,1.0
656,574.0,29.1,27.3,56,1.0
657,572.0,29.1,27.3,56,1.0
658,572.0,29.1,27.3,56,1.0
659,572.0,29.0,27.3,56,1.0
660,572.0,29.0,27.4,56,1.0
661,573.0,29.0,27.4,56,1.0
662,573.0,28.9,27.4,56,1.0
663,573.0,28.9,27.4,56,1.0
664,569.0,28.5,27.4,56,1.0
665,570.0,28.4,27.4,56,1.0
666,570.0,28.4,27.5,56,1.0
667,570.0,28.4,27.5,56,1.0
668,570.0,28.4,27.5,56,1.0
669,572.0,28.4,27.5,56,1.0
670,576.0,28.5,27.5,56,1.0
671,578.0,28.4,27.5,56,1.0
672,566.0,27.3,27.7,56,1.0
673,567.0,27.3,27.7,56,1.0
674,582.0,27.1,27.8,56,0.3
675,587.0,27.1,27.8,56,0.3
676,592.0,27.1,27.8,56,0.3
677,597.0,27.1,27.8,56,0.3
678,603.0,27.1,27.9,56,0.3
679,606.0,27.1,27.9,56,0.3
680,608.0,27.1,27.9,56,0.3
681,608.0,27.0,27.9,56,0.3
682,608.0,27.0,27.9,56,0.3
683,611.0,27.0,27.9,56,0.3
684,611.0,27.0,27.9,56,0.3
685,613.0,26.9,27.9,56,0.3
686,614.0,26.8,27.9,56,0.3
687,614.0,26.8,27.9,56,0.3
688,697.0,26.4,28.4,56,0.3
689,695.0,26.4,28.4,56,0.3
690,696.0,26.4,28.4,56,0.3
691,698.0,26.4,28.4,56,0.3
692,698.0,26.4,28.4,56,0.3
693,698.0,26.3,28.4,56,1.0
694,698.0,26.4,28.4,56,1.0
695,698.0,26.4,28.4,56,1.0
696,699.0,26.3,28.4,56,1.0
697,701.0,26.4,28.4,56,1.0
698,706.0,26.4,28.5,56,1.0
699,708.0,26.4,28.5,56,1.0
700,708.0,26.3,28.5,56,1.0
701,710.0,26.3,28.5,56,1.0
702,710.0,26.2,28.5,56,1.0
703,709.0,26.3,28.5,56,1.0
704,708.0,26.2,28.5,56,1.0
705,708.0,26.2,28.5,56,1.0
706,710.0,26.2,28.5,56,1.0
707,710.0,26.2,28.5,56,1.0
708,711.0,26.2,28.5,56,1.0
709,712.0,26.2,28.5,56,1.0
710,711.0,26.3,28.6,56,1.0
711,711.0,26.2,28.6,56,1.0
712,711.0,26.2,28.6,56,1.0
713,712.0,26.3,28.6,56,1.0
714,715.0,26.3,28.6,56,1.0
715,717.0,26.2,28.6,56,1.0
716,718.0,26.3,28.6,56,1.0
717,720.0,26.3,28.6,56,1.0
718,724.0,26.2,28.7,56,1.0
719,727.0,26.2,28.7,56,1.0
720,730.0,26.2,28.7,56,1.0
721,734.0,26.2,28.7,56,1.0
722,734.0,26.2,28.7,56,1.0
723,734.0,26.3,28.7,56,1.0
724,735.0,26.2,28.7,56,1.0
725,735.0,26.2,28.7,56,1.0
726,736.0,26.2,28.7,56,1.0
727,738.0,26.3,28.7,56,1.0
728,680.0,25.1,28.4,56,1.0
729,675.0,25.0,28.4,56,1.0
730,672.0,25.0,28.4,56,1.0
731,665.0,25.0,28.4,56,1.0
732,660.0,25.0,28.4,56,1.0
733,658.0,24.9,28.4,56,1.0
734,655.0,25.0,28.4,56,1.0
735,652.0,24.8,28.3,56,1.0
736,651.0,24.8,28.3,56,1.0
737,651.0,24.8,28.3,56,1.0
738,648.0,24.8,28.3,56,1.0
739,648.0,24.8,28.3,56,1.0
740,648.0,24.7,28.3,56,1.0
741,648.0,24.6,28.3,56,1.0
742,647.0,24.7,28.3,56,1.0
743,646.0,24.7,28.3,56,1.0
744,646.0,24.6,28.3,56,1.0
745,645.0,24.7,28.3,56,1.0
746,645.0,24.6,28.2,56,1.0
747,645.0,24.6,28.2,56,1.0
748,643.0,24.5,28.2,56,1.0
749,640.0,24.6,28.2,56,1.0
750,639.0,24.6,28.2,56,1.0
751,640.0,24.6,28.2,56,1.0
752,638.0,24.5,28.2,56,1.0
753,636.0,24.5,28.2,56,1.0
754,638.0,24.5,28.2,56,1.0
755,642.0,24.5,28.2,56,1.0
756,641.0,24.5,28.2,56,1.0
757,640.0,24.5,28.1,56,1.0
758,637.0,24.5,28.1,56,1.0
759,636.0,24.5,28.1,56,1.0
760,636.0,24.5,28.1,56,1.0
761,635.0,24.5,28.1,56,1.0
762,636.0,24.5,28.1,56,1.0
763,637.0,24.5,28.0,56,1.0
764,637.0,24.5,28.0,56,1.0
765,633.0,24.7,27.8,56,1.0
766,634.0,24.7,27.7,56,1.0
767,635.0,24.7,27.7,56,1.0
768,636.0,24.8,27.7,56,1.0
769,624.0,24.7,27.5,56,0.7
770,624.0,24.7,27.5,56,0.7
771,626.0,24.7,27.5,56,0.7
772,628.0,24.6,27.5,56,0.7
773,629.0,24.6,27.5,56,0.7
774,629.0,24.6,27.5,56,1.0
775,630.0,24.6,27.5,56,1.0
776,627.0,24.6,27.5,56,1.0
777,627.0,24.6,27.4,56,1.0
778,626.0,24.6,27.4,56,1.0
779,627.0,24.7,27.4,56,1.0
780,629.0,24.7,27.4,56,1.0
781,631.0,24.7,27.4,56,1.0
782,659.0,24.8,27.5,56,1.0
783,658.0,24.8,27.5,56,1.0
784,657.0,24.8,27.5,56,1.0
785,658.0,24.8,27.5,56,1.0
786,659.0,24.8,27.5,56,1.0
787,660.0,24.8,27.5,56,1.0
788,662.0,24.8,27.5,56,1.0
789,663.0,24.8,27.5,56,1.0
790,661.0,24.8,27.5,56,1.0
791,660.0,24.8,27.5,56,1.0
792,661.0,24.8,27.5,56,1.0
793,661.0,24.8,27.5,56,1.0
794,641.0,27.9,27.2,56,1.0
795,640.0,27.9,27.2,56,1.0
796,639.0,27.9,27.2,56,1.0
797,637.0,28.0,27.2,56,1.0
798,637.0,28.0,27.2,56,1.0
799,638.0,28.0,27.2,56,1.0
800,638.0,28.1,27.2,56,1.0
801,637.0,28.1,27.2,56,1.0
802,636.0,28.2,27.2,56,1.0
803,635.0,28.1,27.2,56,1.0
804,636.0,28.1,27.2,56,1.0
805,634.0,28.1,27.2,56,1.0
806,638.0,28.0,27.1,56,1.0
807,638.0,28.0,27.1,56,1.0
808,637.0,27.9,27.1,56,1.0
809,636.0,27.9,27.1,56,1.0
810,635.0,27.9,27.1,56,1.0
811,635.0,27.8,27.1,56,1.0
812,635.0,27.8,27.1,56,1.0
813,635.0,27.7,27.1,56,1.0
814,635.0,27.7,27.1,56,1.0
815,631.0,27.5,27.1,56,1.0
816,631.0,27.5,27.1,56,1.0
817,629.0,27.4,27.1,56,1.0
818,628.0,27.4,27.1,56,1.0
819,627.0,27.4,27.1,56,1.0
820,626.0,27.3,27.1,56,1.0
821,626.0,27.3,27.1,56,1.0
822,627.0,27.2,27.1,56,0.7
823,627.0,27.3,27.1,56,0.7
824,628.0,27.2,27.1,56,0.7
825,629.0,27.1,27.1,56,0.7
826,629.0,27.1,27.1,56,0.7
827,630.0,27.1,27.1,56,0.7
828,625.0,26.6,26.9,56,0.7
829,562.0,24.0,26.3,56,0.0
830,556.0,23.1,26.2,56,0.0
831,555.0,23.0,26.2,56,0.0
832,553.0,22.8,26.2,56,0.0
833,553.0,22.7,26.2,56,0.0
834,543.0,21.6,26.1,56,0.0
835,544.0,21.6,26.2,56,0.0
836,544.0,21.5,26.1,56,0.0
837,545.0,21.5,26.1,56,0.0
838,545.0,21.5,26.1,56,0.0
839,554.0,21.7,26.0,56,0.0
840,554.0,21.8,26.0,56,0.0
841,556.0,21.9,26.0,56,0.0
842,558.0,21.9,26.0,56,0.0
843,560.0,21.9,26.0,56,0.0
844,561.0,21.9,26.0,56,0.0
845,560.0,22.0,25.9,56,0.0
846,560.0,22.0,25.9,56,0.0
847,559.0,22.0,25.9,56,0.0
848,561.0,22.0,25.9,56,0.0
849,561.0,22.1,25.9,56,0.0
850,561.0,22.1,25.9,56,0.0
851,568.0,22.3,25.9,56,0.0
852,568.0,22.3,25.9,56,0.0
853,566.0,22.3,25.9,56,0.0
854,566.0,22.4,25.9,56,0.0
855,568.0,22.4,25.9,56,0.0
856,566.0,22.4,25.9,56,0.0
857,563.0,22.4,25.9,56,0.0
858,563.0,22.5,25.9,56,0.0
859,561.0,22.4,25.9,56,0.0
860,561.0,22.4,25.9,56,0.0
861,559.0,22.5,25.9,56,0.0
862,557.0,22.5,25.9,56,0.0
863,555.0,22.5,25.9,56,0.0
864,556.0,22.5,25.9,56,0.0
865,556.0,22.6,25.9,56,0.0
866,535.0,22.6,25.7,56,0.0
867,538.0,22.9,25.6,56,0.0
868,539.0,22.9,25.6,56,0.0
869,539.0,22.9,25.6,56,0.0
870,541.0,22.9,25.6,56,0.0
871,540.0,22.9,25.6,56,0.0
872,542.0,22.9,25.5,56,0.0
873,540.0,22.9,25.5,56,0.0
874,539.0,22.9,25.5,56,0.0
875,539.0,22.9,25.5,56,0.0
876,539.0,22.9,25.5,56,0.0
877,538.0,22.9,25.5,56,0.0
878,537.0,22.9,25.5,56,0.0
879,537.0,22.9,25.5,56,0.0
880,537.0,23.0,25.5,56,0.0
881,518.0,22.4,25.4,56,0.0
882,518.0,22.4,25.4,56,0.0
883,518.0,22.4,25.4,56,0.0
884,517.0,22.3,25.3,56,0.0
885,516.0,22.3,25.3,56,0.0
886,516.0,22.3,25.3,56,0.0
887,515.0,22.3,25.3,56,0.0
888,516.0,22.3,25.3,56,0.0
889,516.0,22.3,25.3,56,0.0
890,517.0,22.3,25.3,56,0.0
891,516.0,22.2,25.3,56,0.0
892,516.0,22.2,25.3,56,0.0
893,515.0,22.2,25.3,56,0.0
894,515.0,22.2,25.3,56,0.0
895,516.0,22.2,25.3,56,0.0
896,516.0,22.1,25.3,56,0.0
897,514.0,22.2,25.3,56,0.0
898,512.0,22.2,25.3,56,0.0
899,514.0,22.1,25.3,56,0.0
900,514.0,22.1,25.3,56,0.0
901,515.0,22.1,25.3,56,0.0
902,517.0,22.0,25.3,56,0.0
903,515.0,22.0,25.3,56,0.0
904,515.0,22.0,25.3,56,0.0
905,515.0,22.0,25.3,56,0.0
906,515.0,22.0,25.3,56,0.0
907,514.0,22.0,25.3,56,0.0
908,514.0,22.0,25.2,56,0.0
909,515.0,21.9,25.2,56,0.0
910,514.0,21.9,25.2,56,0.0
911,506.0,21.8,25.2,56,0.0
912,509.0,21.8,25.2,56,0.0
913,505.0,21.7,25.2,56,0.0
914,506.0,21.7,25.2,56,0.0
915,508.0,21.6,25.2,56,0.0
916,507.0,21.6,25.2,56,0.0
917,506.0,21.6,25.2,56,0.0
918,505.0,21.6,25.2,56,0.0
919,505.0,21.6,25.2,56,0.0
920,507.0,21.6,25.2,56,0.0
921,509.0,21.6,25.1,56,0.0
