,_time,_measurement,co2,humidity,temperature
339994,2023-12-06 06:07:09.037623+00:00,F089,679.0,28.6,26.4
339995,2023-12-06 06:07:40.132052+00:00,F089,679.0,28.6,26.4
339996,2023-12-06 06:08:11.333435+00:00,F089,679.0,28.6,26.4
339997,2023-12-06 06:08:42.535191+00:00,F089,680.0,28.6,26.4
339998,2023-12-06 06:09:13.663111+00:00,F089,683.0,28.6,26.5
339999,2023-12-06 06:09:44.906427+00:00,F089,684.0,28.6,26.4
340000,2023-12-06 06:10:16.350961+00:00,F089,687.0,28.6,26.4
340001,2023-12-06 06:10:47.262528+00:00,F089,687.0,28.6,26.4
340002,2023-12-06 06:11:18.393374+00:00,F089,687.0,28.6,26.4
340003,2023-12-06 06:11:49.476062+00:00,F089,686.0,28.5,26.4
340004,2023-12-06 06:12:20.859749+00:00,F089,684.0,28.6,26.4
340005,2023-12-06 06:12:51.848234+00:00,F089,682.0,28.6,26.4
340006,2023-12-06 06:13:23.012447+00:00,F089,680.0,28.5,26.4
340007,2023-12-06 06:13:54.150574+00:00,F089,679.0,28.6,26.4
340008,2023-12-06 06:14:25.331940+00:00,F089,678.0,28.6,26.4
340009,2023-12-06 06:14:56.515638+00:00,F089,678.0,28.6,26.4
340010,2023-12-06 06:15:27.747060+00:00,F089,676.0,28.6,26.4
340011,2023-12-06 06:15:58.871358+00:00,F089,676.0,28.6,26.4
340012,2023-12-06 06:16:30.009576+00:00,F089,674.0,28.6,26.4
340013,2023-12-06 06:17:01.132399+00:00,F089,673.0,28.7,26.4
340014,2023-12-06 06:17:32.277879+00:00,F089,672.0,28.6,26.4
340015,2023-12-06 06:18:03.407827+00:00,F089,671.0,28.6,26.4
340016,2023-12-06 06:18:34.630746+00:00,F089,672.0,28.6,26.4
340017,2023-12-06 06:19:05.758993+00:00,F089,670.0,28.6,26.4
340018,2023-12-06 06:19:37.910968+00:00,F089,670.0,28.6,26.4
340019,2023-12-06 06:20:08.024235+00:00,F089,670.0,28.6,26.4
340020,2023-12-06 06:20:39.256158+00:00,F089,669.0,28.6,26.4
340021,2023-12-06 06:21:11.525100+00:00,F089,670.0,28.6,26.4
340022,2023-12-06 06:21:42.122586+00:00,F089,670.0,28.6,26.4
340023,2023-12-06 06:22:12.757903+00:00,F089,669.0,28.6,26.4
340024,2023-12-06 06:22:43.839829+00:00,F089,670.0,28.7,26.4
340025,2023-12-06 06:23:15.113871+00:00,F089,673.0,28.8,26.4
340026,2023-12-06 06:23:46.338788+00:00,F089,673.0,28.7,26.4
340027,2023-12-06 06:24:18.613618+00:00,F089,672.0,28.7,26.4
340028,2023-12-06 06:24:48.664982+00:00,F089,671.0,28.7,26.4
340029,2023-12-06 06:25:20.000980+00:00,F089,672.0,28.7,26.4
340030,2023-12-06 06:25:50.825540+00:00,F089,670.0,28.7,26.4
340031,2023-12-06 06:26:22.057717+00:00,F089,668.0,28.7,26.4
340032,2023-12-06 06:26:53.191083+00:00,F089,669.0,28.8,26.4
340033,2023-12-06 06:27:24.407852+00:00,F089,671.0,28.8,26.4
340034,2023-12-06 06:27:55.436467+00:00,F089,671.0,28.8,26.4
340035,2023-12-06 06:28:26.573709+00:00,F089,671.0,28.8,26.4
340036,2023-12-06 06:28:57.811383+00:00,F089,671.0,28.8,26.4
340037,2023-12-06 06:29:28.977849+00:00,F089,671.0,28.8,26.4
340038,2023-12-06 06:30:00.324991+00:00,F089,670.0,28.8,26.4
340039,2023-12-06 06:30:31.343040+00:00,F089,671.0,28.8,26.4
340040,2023-12-06 06:31:02.888146+00:00,F089,673.0,28.9,26.4
340041,2023-12-06 06:31:33.458847+00:00,F089,673.0,28.9,26.4
340042,2023-12-06 06:32:04.696502+00:00,F089,671.0,28.9,26.4
340043,2023-12-06 06:32:35.815789+00:00,F089,668.0,28.9,26.4
340044,2023-12-06 06:33:07.256411+00:00,F089,665.0,28.9,26.4
340045,2023-12-06 06:33:38.020868+00:00,F089,663.0,28.9,26.4
340046,2023-12-06 06:34:09.155448+00:00,F089,663.0,28.9,26.4
340047,2023-12-06 06:34:42.529145+00:00,F089,662.0,28.9,26.4
340048,2023-12-06 06:35:11.503994+00:00,F089,663.0,29.0,26.4
340049,2023-12-06 06:35:42.589997+00:00,F089,665.0,29.0,26.4
340050,2023-12-06 06:36:13.771015+00:00,F089,667.0,29.0,26.4
