,_time,_measurement,co2,humidity,temperature
66403,2023-12-06 06:07:35.717394+00:00,28B5,554.0,26.9,26.3
66404,2023-12-06 06:08:07.549363+00:00,28B5,555.0,26.9,26.3
66405,2023-12-06 06:08:39.431066+00:00,28B5,554.0,26.9,26.3
66406,2023-12-06 06:09:11.339552+00:00,28B5,553.0,26.8,26.3
66407,2023-12-06 06:09:43.221802+00:00,28B5,554.0,26.9,26.3
66408,2023-12-06 06:10:15.120952+00:00,28B5,557.0,26.9,26.3
66409,2023-12-06 06:10:46.981287+00:00,28B5,556.0,26.8,26.3
66410,2023-12-06 06:11:18.860729+00:00,28B5,554.0,26.9,26.3
66411,2023-12-06 06:11:50.768587+00:00,28B5,554.0,26.9,26.3
66412,2023-12-06 06:12:22.668871+00:00,28B5,553.0,26.9,26.2
66413,2023-12-06 06:12:54.581707+00:00,28B5,552.0,26.9,26.3
66414,2023-12-06 06:13:26.442830+00:00,28B5,551.0,26.9,26.2
66415,2023-12-06 06:13:58.341607+00:00,28B5,551.0,26.8,26.2
66416,2023-12-06 06:14:30.235115+00:00,28B5,550.0,26.9,26.2
66417,2023-12-06 06:15:02.170406+00:00,28B5,549.0,26.9,26.2
66418,2023-12-06 06:15:34.092564+00:00,28B5,549.0,26.8,26.2
66419,2023-12-06 06:16:05.956683+00:00,28B5,550.0,26.8,26.2
66420,2023-12-06 06:16:37.846845+00:00,28B5,550.0,26.8,26.2
66421,2023-12-06 06:17:09.769846+00:00,28B5,550.0,26.9,26.2
66422,2023-12-06 06:17:41.685866+00:00,28B5,549.0,26.8,26.2
66423,2023-12-06 06:18:13.569525+00:00,28B5,549.0,26.9,26.2
66424,2023-12-06 06:18:45.507385+00:00,28B5,550.0,26.8,26.2
66425,2023-12-06 06:19:17.458573+00:00,28B5,550.0,26.9,26.2
66426,2023-12-06 06:19:49.438923+00:00,28B5,551.0,26.9,26.2
66427,2023-12-06 06:20:21.259108+00:00,28B5,551.0,26.9,26.2
66428,2023-12-06 06:20:53.216064+00:00,28B5,552.0,26.9,26.2
66429,2023-12-06 06:21:25.087880+00:00,28B5,552.0,26.9,26.2
66430,2023-12-06 06:21:56.996471+00:00,28B5,552.0,26.9,26.2
66431,2023-12-06 06:22:28.949172+00:00,28B5,552.0,26.9,26.2
66432,2023-12-06 06:23:00.835178+00:00,28B5,552.0,26.9,26.2
66433,2023-12-06 06:23:32.768381+00:00,28B5,553.0,26.9,26.2
66434,2023-12-06 06:24:04.698870+00:00,28B5,554.0,26.9,26.2
66435,2023-12-06 06:24:36.569733+00:00,28B5,556.0,26.9,26.2
66436,2023-12-06 06:25:08.498401+00:00,28B5,557.0,26.9,26.2
66437,2023-12-06 06:25:40.352987+00:00,28B5,556.0,26.9,26.2
66438,2023-12-06 06:26:12.277689+00:00,28B5,555.0,26.9,26.2
66439,2023-12-06 06:26:44.144933+00:00,28B5,554.0,26.9,26.2
66440,2023-12-06 06:27:16.101172+00:00,28B5,552.0,27.0,26.2
66441,2023-12-06 06:27:48.123989+00:00,28B5,550.0,27.0,26.2
66442,2023-12-06 06:28:19.894567+00:00,28B5,550.0,27.0,26.2
66443,2023-12-06 06:28:51.835925+00:00,28B5,550.0,27.0,26.2
66444,2023-12-06 06:29:30.858713+00:00,28B5,550.0,27.0,26.2
66445,2023-12-06 06:29:55.653001+00:00,28B5,550.0,27.0,26.2
66446,2023-12-06 06:30:27.553707+00:00,28B5,552.0,27.0,26.2
66447,2023-12-06 06:30:59.439391+00:00,28B5,553.0,27.1,26.2
66448,2023-12-06 06:31:31.377707+00:00,28B5,551.0,27.1,26.2
66449,2023-12-06 06:32:03.323352+00:00,28B5,552.0,27.1,26.2
66450,2023-12-06 06:32:35.178764+00:00,28B5,552.0,27.1,26.2
66451,2023-12-06 06:33:07.133287+00:00,28B5,552.0,27.1,26.1
66452,2023-12-06 06:33:39.004471+00:00,28B5,551.0,27.1,26.1
66453,2023-12-06 06:34:11.331085+00:00,28B5,552.0,27.1,26.1
66454,2023-12-06 06:34:42.861061+00:00,28B5,553.0,27.1,26.1
66455,2023-12-06 06:35:14.748614+00:00,28B5,553.0,27.1,26.1
66456,2023-12-06 06:35:46.702735+00:00,28B5,553.0,27.2,26.1
66457,2023-12-06 06:36:18.610486+00:00,28B5,553.0,27.2,26.1
66458,2023-12-06 06:36:50.474719+00:00,28B5,553.0,27.2,26.1
66459,2023-12-06 06:37:22.404432+00:00,28B5,554.0,27.2,26.1
66460,2023-12-06 06:37:54.272951+00:00,28B5,553.0,27.2,26.1
66461,2023-12-06 06:38:26.189091+00:00,28B5,552.0,27.2,26.1
66462,2023-12-06 06:38:58.065624+00:00,28B5,551.0,27.2,26.1
66463,2023-12-06 06:39:30.002231+00:00,28B5,549.0,27.2,26.1
66464,2023-12-06 06:40:01.866002+00:00,28B5,550.0,27.2,26.1
66465,2023-12-06 06:40:33.788752+00:00,28B5,549.0,27.2,26.1
66466,2023-12-06 06:41:05.738299+00:00,28B5,551.0,27.2,26.1
66467,2023-12-06 06:41:37.596982+00:00,28B5,554.0,27.2,26.1
66468,2023-12-06 06:42:09.526410+00:00,28B5,556.0,27.2,26.1
66469,2023-12-06 06:42:41.486831+00:00,28B5,555.0,27.2,26.1
66470,2023-12-06 06:43:13.424085+00:00,28B5,554.0,27.2,26.1
66471,2023-12-06 06:43:45.396988+00:00,28B5,556.0,27.2,26.1
