,_time,_measurement,co2,humidity,temperature,day_name,seat_num,y
21,2023-12-06 15:18:29.881760,1CEE,793.0,28.6,27.8,Wednesday,183,0.5
22,2023-12-06 15:19:02.226119,1CEE,792.0,28.6,27.8,Wednesday,183,0.5
23,2023-12-06 15:19:34.449150,1CEE,792.0,28.6,27.8,Wednesday,183,0.5
24,2023-12-06 15:20:06.759125,1CEE,791.0,28.6,27.8,Wednesday,183,0.5
25,2023-12-06 15:20:39.323305,1CEE,790.0,28.5,27.8,Wednesday,183,0.5
26,2023-12-06 15:21:11.525137,1CEE,788.0,28.5,27.8,Wednesday,183,0.5
27,2023-12-06 15:21:43.717616,1CEE,789.0,28.5,27.8,Wednesday,183,0.5
28,2023-12-06 15:22:16.086849,1CEE,789.0,28.5,27.8,Wednesday,183,0.5
29,2023-12-06 15:22:48.486405,1CEE,789.0,28.5,27.8,Wednesday,183,0.5
30,2023-12-06 15:23:20.751214,1CEE,791.0,28.6,27.8,Wednesday,183,0.5
31,2023-12-06 15:23:53.001857,1CEE,789.0,28.5,27.8,Wednesday,183,0.5
32,2023-12-06 15:24:25.306998,1CEE,788.0,28.6,27.8,Wednesday,183,0.5
33,2023-12-06 15:24:57.664689,1CEE,788.0,28.6,27.8,Wednesday,183,0.5
34,2023-12-06 15:25:29.929617,1CEE,788.0,28.6,27.7,Wednesday,183,0.5
35,2023-12-06 15:26:02.288169,1CEE,788.0,28.6,27.7,Wednesday,183,0.5
36,2023-12-06 15:26:34.701456,1CEE,789.0,28.6,27.7,Wednesday,183,0.5
37,2023-12-06 15:27:06.954936,1CEE,790.0,28.6,27.7,Wednesday,183,0.5
38,2023-12-06 15:27:39.253274,1CEE,789.0,28.6,27.7,Wednesday,183,0.5
39,2023-12-06 15:28:11.621635,1CEE,788.0,28.6,27.7,Wednesday,183,0.5
40,2023-12-06 15:28:43.953668,1CEE,787.0,28.6,27.7,Wednesday,183,0.5
41,2023-12-06 15:29:16.281415,1CEE,788.0,28.6,27.7,Wednesday,183,0.5
42,2023-12-06 15:29:48.464163,1CEE,788.0,28.6,27.7,Wednesday,183,0.5
43,2023-12-06 15:30:20.791386,1CEE,786.0,28.6,27.7,Wednesday,183,0.5
44,2023-12-06 15:30:53.097643,1CEE,783.0,28.6,27.7,Wednesday,183,0.5
45,2023-12-06 15:31:25.404958,1CEE,782.0,28.6,27.7,Wednesday,183,0.5
46,2023-12-06 15:31:57.716395,1CEE,780.0,28.6,27.7,Wednesday,183,0.5
47,2023-12-06 15:32:30.060530,1CEE,778.0,28.7,27.7,Wednesday,183,0.5
48,2023-12-06 15:33:02.339144,1CEE,779.0,28.7,27.7,Wednesday,183,0.5
49,2023-12-06 15:33:34.638239,1CEE,779.0,28.7,27.7,Wednesday,183,0.5
50,2023-12-06 15:34:06.925271,1CEE,780.0,28.7,27.7,Wednesday,183,0.5
51,2023-12-06 15:34:39.406292,1CEE,781.0,28.7,27.7,Wednesday,183,0.5
52,2023-12-06 15:35:11.611673,1CEE,780.0,28.7,27.7,Wednesday,183,0.5
53,2023-12-06 15:35:43.872510,1CEE,781.0,28.7,27.7,Wednesday,183,0.5
54,2023-12-06 15:36:16.257921,1CEE,783.0,28.7,27.7,Wednesday,183,0.5
55,2023-12-06 15:36:48.503777,1CEE,784.0,28.8,27.6,Wednesday,183,0.5
56,2023-12-06 15:37:21.495559,1CEE,785.0,28.7,27.7,Wednesday,183,0.5
57,2023-12-06 15:37:53.101255,1CEE,785.0,28.8,27.6,Wednesday,183,0.5
58,2023-12-06 15:38:25.453188,1CEE,786.0,28.8,27.6,Wednesday,183,0.5
59,2023-12-06 15:38:57.921527,1CEE,786.0,28.8,27.6,Wednesday,183,0.5
60,2023-12-06 15:39:30.070138,1CEE,787.0,28.8,27.6,Wednesday,183,0.5
61,2023-12-06 15:40:02.436809,1CEE,788.0,28.8,27.6,Wednesday,183,0.5
62,2023-12-06 15:40:34.890851,1CEE,788.0,28.8,27.6,Wednesday,183,0.5
63,2023-12-06 15:41:07.083728,1CEE,786.0,28.8,27.6,Wednesday,183,0.5
64,2023-12-06 15:41:39.418914,1CEE,784.0,28.8,27.6,Wednesday,183,0.5
65,2023-12-06 15:42:11.667320,1CEE,785.0,28.9,27.6,Wednesday,183,0.5
66,2023-12-06 15:42:51.857771,1CEE,784.0,28.8,27.6,Wednesday,183,0.5
67,2023-12-06 15:43:16.219446,1CEE,786.0,28.9,27.6,Wednesday,183,0.5
68,2023-12-06 15:43:48.532505,1CEE,787.0,28.9,27.6,Wednesday,183,0.5
69,2023-12-06 15:44:20.841818,1CEE,787.0,28.9,27.6,Wednesday,183,0.5
70,2023-12-06 15:44:53.249204,1CEE,787.0,28.9,27.6,Wednesday,183,0.5
71,2023-12-06 15:45:25.615290,1CEE,788.0,28.9,27.6,Wednesday,183,0.5
72,2023-12-06 15:45:57.797209,1CEE,789.0,28.9,27.6,Wednesday,183,0.5
73,2023-12-06 15:46:37.858767,1CEE,787.0,28.9,27.5,Wednesday,183,0.5
74,2023-12-06 15:47:02.440811,1CEE,786.0,28.9,27.6,Wednesday,183,0.5
75,2023-12-06 15:47:34.696406,1CEE,785.0,28.9,27.5,Wednesday,183,0.5
76,2023-12-06 15:48:07.036184,1CEE,785.0,28.9,27.6,Wednesday,183,0.5
77,2023-12-06 15:48:39.555428,1CEE,786.0,28.9,27.5,Wednesday,183,0.5
78,2023-12-06 15:49:11.641029,1CEE,786.0,28.9,27.5,Wednesday,183,0.5
79,2023-12-06 15:49:43.958972,1CEE,786.0,28.9,27.5,Wednesday,183,0.5
80,2023-12-06 15:50:16.266276,1CEE,786.0,28.9,27.5,Wednesday,183,0.5
81,2023-12-06 15:50:48.611456,1CEE,785.0,28.9,27.5,Wednesday,183,0.5
82,2023-12-06 15:51:21.505176,1CEE,784.0,28.9,27.5,Wednesday,183,0.5
83,2023-12-06 15:51:53.187219,1CEE,784.0,28.9,27.5,Wednesday,183,0.5
84,2023-12-06 15:52:25.481045,1CEE,784.0,28.9,27.5,Wednesday,183,0.5
85,2023-12-06 15:52:57.852727,1CEE,783.0,28.9,27.5,Wednesday,183,0.5
86,2023-12-06 15:53:30.113485,1CEE,782.0,28.9,27.5,Wednesday,183,0.5
87,2023-12-06 15:54:02.453482,1CEE,780.0,28.9,27.5,Wednesday,183,0.5
88,2023-12-06 15:54:34.745139,1CEE,780.0,28.9,27.5,Wednesday,183,0.5
89,2023-12-06 15:55:07.099778,1CEE,779.0,28.9,27.5,Wednesday,183,0.5
90,2023-12-06 15:55:39.349017,1CEE,779.0,28.9,27.5,Wednesday,183,0.5
91,2023-12-06 15:56:11.715558,1CEE,780.0,29.0,27.5,Wednesday,183,0.5
92,2023-12-06 15:56:43.964389,1CEE,782.0,29.0,27.5,Wednesday,183,0.5
93,2023-12-06 15:57:16.295082,1CEE,782.0,29.0,27.5,Wednesday,183,0.5
94,2023-12-06 15:57:50.622777,1CEE,779.0,29.0,27.5,Wednesday,183,0.5
95,2023-12-06 15:58:20.916868,1CEE,780.0,29.0,27.5,Wednesday,183,0.5
96,2023-12-06 15:58:53.201839,1CEE,784.0,29.0,27.5,Wednesday,183,0.5
97,2023-12-06 15:59:25.525238,1CEE,786.0,29.0,27.5,Wednesday,183,0.5
98,2023-12-06 15:59:57.876141,1CEE,785.0,29.0,27.5,Wednesday,183,0.5
99,2023-12-06 16:00:30.154122,1CEE,784.0,29.0,27.5,Wednesday,183,0.5
100,2023-12-06 16:01:02.490437,1CEE,784.0,29.0,27.5,Wednesday,183,0.5
101,2023-12-06 16:01:34.763581,1CEE,781.0,29.0,27.5,Wednesday,183,0.5
102,2023-12-06 16:02:07.091498,1CEE,778.0,29.0,27.5,Wednesday,183,0.5
103,2023-12-06 16:02:39.446773,1CEE,776.0,29.0,27.5,Wednesday,183,0.5
104,2023-12-06 16:03:11.741854,1CEE,774.0,29.0,27.5,Wednesday,183,0.5
105,2023-12-06 16:03:44.020192,1CEE,774.0,29.0,27.5,Wednesday,183,0.5
106,2023-12-06 16:04:16.423964,1CEE,772.0,29.0,27.5,Wednesday,183,0.5
107,2023-12-06 16:04:48.686563,1CEE,771.0,29.0,27.5,Wednesday,183,0.5
108,2023-12-06 16:05:21.652240,1CEE,769.0,29.0,27.4,Wednesday,183,0.5
109,2023-12-06 16:05:53.296463,1CEE,769.0,29.0,27.4,Wednesday,183,0.5
110,2023-12-06 16:06:25.560639,1CEE,768.0,29.0,27.4,Wednesday,183,0.5
111,2023-12-06 16:06:57.872685,1CEE,770.0,29.0,27.4,Wednesday,183,0.5
112,2023-12-06 16:07:30.233967,1CEE,772.0,29.0,27.4,Wednesday,183,0.5
113,2023-12-06 16:08:02.530025,1CEE,773.0,29.0,27.4,Wednesday,183,0.5
114,2023-12-06 16:08:34.805284,1CEE,771.0,29.0,27.4,Wednesday,183,0.5
115,2023-12-06 16:09:07.238624,1CEE,772.0,29.0,27.4,Wednesday,183,0.5
116,2023-12-06 16:09:39.614307,1CEE,774.0,29.1,27.4,Wednesday,183,0.5
117,2023-12-06 16:10:11.761166,1CEE,775.0,29.1,27.4,Wednesday,183,0.5
118,2023-12-06 16:10:44.075592,1CEE,777.0,29.1,27.4,Wednesday,183,0.5
119,2023-12-06 16:11:16.598997,1CEE,778.0,29.1,27.4,Wednesday,183,0.5
120,2023-12-06 16:11:48.636587,1CEE,777.0,29.2,27.4,Wednesday,183,0.5
121,2023-12-06 16:12:20.929076,1CEE,775.0,29.2,27.4,Wednesday,183,0.5
122,2023-12-06 16:12:53.292512,1CEE,775.0,29.2,27.4,Wednesday,183,0.5
123,2023-12-06 16:13:25.943131,1CEE,773.0,29.2,27.4,Wednesday,183,0.5
124,2023-12-06 16:13:57.888251,1CEE,776.0,29.2,27.4,Wednesday,183,0.5
125,2023-12-06 16:14:30.161834,1CEE,774.0,29.3,27.4,Wednesday,183,0.5
126,2023-12-06 16:15:03.081709,1CEE,774.0,29.3,27.4,Wednesday,183,0.5
127,2023-12-06 16:15:34.869270,1CEE,775.0,29.3,27.4,Wednesday,183,0.5
128,2023-12-06 16:16:07.139790,1CEE,776.0,29.4,27.4,Wednesday,183,0.5
129,2023-12-06 16:16:39.477830,1CEE,777.0,29.4,27.3,Wednesday,183,0.5
130,2023-12-06 16:17:11.762139,1CEE,778.0,29.4,27.3,Wednesday,183,0.5
131,2023-12-06 16:17:44.078584,1CEE,779.0,29.5,27.3,Wednesday,183,0.5
132,2023-12-06 16:18:16.384818,1CEE,780.0,29.5,27.3,Wednesday,183,0.5
133,2023-12-06 16:18:49.126367,1CEE,779.0,29.7,27.3,Wednesday,183,0.5
134,2023-12-06 16:19:20.980861,1CEE,779.0,29.6,27.3,Wednesday,183,0.5
135,2023-12-06 16:19:53.330682,1CEE,779.0,29.6,27.3,Wednesday,183,0.5
136,2023-12-06 16:20:25.599499,1CEE,778.0,29.7,27.3,Wednesday,183,0.7
137,2023-12-06 16:20:57.946367,1CEE,778.0,29.8,27.3,Wednesday,183,0.7
138,2023-12-06 16:21:30.203504,1CEE,777.0,29.8,27.3,Wednesday,183,0.7
139,2023-12-06 16:22:02.556820,1CEE,774.0,29.8,27.3,Wednesday,183,0.7
140,2023-12-06 16:22:34.820548,1CEE,774.0,29.9,27.3,Wednesday,183,0.7
141,2023-12-06 16:23:07.198877,1CEE,775.0,30.1,27.3,Wednesday,183,0.7
142,2023-12-06 16:23:39.434939,1CEE,777.0,30.0,27.3,Wednesday,183,0.7
143,2023-12-06 16:24:11.787255,1CEE,776.0,30.1,27.3,Wednesday,183,0.7
144,2023-12-06 16:24:44.775034,1CEE,776.0,30.3,27.3,Wednesday,183,0.7
145,2023-12-06 16:25:16.498064,1CEE,776.0,30.2,27.3,Wednesday,183,0.7
146,2023-12-06 16:25:48.661253,1CEE,777.0,30.2,27.3,Wednesday,183,0.7
147,2023-12-06 16:26:21.011000,1CEE,779.0,30.1,27.3,Wednesday,183,0.7
148,2023-12-06 16:26:53.275806,1CEE,778.0,30.3,27.3,Wednesday,183,0.7
149,2023-12-06 16:27:25.625882,1CEE,779.0,30.2,27.3,Wednesday,183,0.7
150,2023-12-06 16:27:57.892695,1CEE,776.0,30.3,27.3,Wednesday,183,0.7
151,2023-12-06 16:28:30.200295,1CEE,775.0,30.3,27.3,Wednesday,183,0.7
152,2023-12-06 16:29:02.513977,1CEE,773.0,30.3,27.3,Wednesday,183,0.7
153,2023-12-06 16:29:34.852033,1CEE,771.0,30.3,27.2,Wednesday,183,0.7
154,2023-12-06 16:30:07.124320,1CEE,770.0,30.3,27.2,Wednesday,183,0
155,2023-12-06 16:30:39.473783,1CEE,769.0,30.4,27.2,Wednesday,183,0
156,2023-12-06 16:31:11.750711,1CEE,768.0,30.4,27.2,Wednesday,183,0
157,2023-12-06 16:31:44.082133,1CEE,767.0,30.5,27.2,Wednesday,183,0
158,2023-12-06 16:32:16.451521,1CEE,769.0,30.4,27.2,Wednesday,183,0
159,2023-12-06 16:32:48.701650,1CEE,769.0,30.4,27.2,Wednesday,183,0
160,2023-12-06 16:33:21.021020,1CEE,768.0,30.4,27.1,Wednesday,183,0
161,2023-12-06 16:33:53.315339,1CEE,767.0,30.6,27.1,Wednesday,183,0
162,2023-12-06 16:34:25.740844,1CEE,767.0,30.6,27.1,Wednesday,183,0
163,2023-12-06 16:34:57.945889,1CEE,767.0,30.6,27.1,Wednesday,183,0
164,2023-12-06 16:35:30.252540,1CEE,767.0,30.6,27.1,Wednesday,183,0
165,2023-12-06 16:36:02.610500,1CEE,766.0,30.7,27.0,Wednesday,183,0
166,2023-12-06 16:36:34.917496,1CEE,765.0,30.7,27.0,Wednesday,183,0
167,2023-12-06 16:37:07.268708,1CEE,763.0,30.8,27.0,Wednesday,183,0
168,2023-12-06 16:37:39.605752,1CEE,762.0,30.9,27.0,Wednesday,183,0
169,2023-12-06 16:38:11.876435,1CEE,759.0,30.9,27.0,Wednesday,183,0
170,2023-12-06 16:38:44.216780,1CEE,756.0,30.8,27.0,Wednesday,183,0
171,2023-12-06 16:39:16.488592,1CEE,756.0,30.8,27.0,Wednesday,183,0
172,2023-12-06 16:39:48.811388,1CEE,754.0,30.8,27.0,Wednesday,183,0
173,2023-12-06 16:40:21.131726,1CEE,751.0,30.9,26.9,Wednesday,183,0
174,2023-12-06 16:40:53.996603,1CEE,750.0,31.0,26.9,Wednesday,183,0
175,2023-12-06 16:41:25.780799,1CEE,747.0,31.0,26.9,Wednesday,183,0
176,2023-12-06 16:41:58.137503,1CEE,746.0,31.1,26.9,Wednesday,183,0
177,2023-12-06 16:42:30.397970,1CEE,742.0,30.9,26.9,Wednesday,183,0
178,2023-12-06 16:43:02.696469,1CEE,739.0,30.9,26.9,Wednesday,183,0
179,2023-12-06 16:43:34.975586,1CEE,737.0,31.0,26.9,Wednesday,183,0
180,2023-12-06 16:44:07.299156,1CEE,732.0,31.1,26.9,Wednesday,183,0
181,2023-12-06 16:44:39.694406,1CEE,729.0,31.0,26.9,Wednesday,183,0
182,2023-12-06 16:45:11.936286,1CEE,725.0,31.0,26.8,Wednesday,183,0
183,2023-12-06 16:45:44.248001,1CEE,720.0,31.1,26.8,Wednesday,183,0
184,2023-12-06 16:46:16.547372,1CEE,716.0,31.2,26.8,Wednesday,183,0
185,2023-12-06 16:46:48.879917,1CEE,712.0,31.2,26.8,Wednesday,183,0
186,2023-12-06 16:47:21.182819,1CEE,708.0,31.2,26.8,Wednesday,183,0
187,2023-12-06 16:47:53.498861,1CEE,705.0,31.2,26.7,Wednesday,183,0
188,2023-12-06 16:48:25.844288,1CEE,702.0,31.3,26.7,Wednesday,183,0
189,2023-12-06 16:48:58.137233,1CEE,699.0,31.3,26.7,Wednesday,183,0
190,2023-12-06 16:49:30.456078,1CEE,697.0,31.3,26.7,Wednesday,183,0
191,2023-12-06 16:50:02.818860,1CEE,697.0,31.3,26.7,Wednesday,183,0
192,2023-12-06 16:50:35.122618,1CEE,696.0,31.3,26.7,Wednesday,183,0
193,2023-12-06 16:51:07.524314,1CEE,693.0,31.4,26.6,Wednesday,183,0
194,2023-12-06 16:51:39.778849,1CEE,691.0,31.4,26.6,Wednesday,183,0
195,2023-12-06 16:52:12.079120,1CEE,689.0,31.4,26.6,Wednesday,183,0
196,2023-12-06 16:52:44.404700,1CEE,689.0,31.5,26.6,Wednesday,183,0
197,2023-12-06 16:53:16.717466,1CEE,688.0,31.5,26.6,Wednesday,183,0
198,2023-12-06 16:53:49.051484,1CEE,686.0,31.5,26.6,Wednesday,183,0
199,2023-12-06 16:54:21.411223,1CEE,686.0,31.5,26.5,Wednesday,183,0
200,2023-12-06 16:54:53.690997,1CEE,684.0,31.6,26.5,Wednesday,183,0
201,2023-12-06 16:55:26.030844,1CEE,682.0,31.6,26.5,Wednesday,183,0
202,2023-12-06 16:55:58.389274,1CEE,679.0,31.6,26.5,Wednesday,183,0
203,2023-12-06 16:56:30.648012,1CEE,675.0,31.7,26.5,Wednesday,183,0
204,2023-12-06 16:57:03.011020,1CEE,674.0,31.8,26.5,Wednesday,183,0
205,2023-12-06 16:57:35.330250,1CEE,674.0,31.7,26.5,Wednesday,183,0
206,2023-12-06 16:58:07.618348,1CEE,672.0,31.7,26.5,Wednesday,183,0
207,2023-12-06 16:58:39.981764,1CEE,671.0,31.8,26.5,Wednesday,183,0
208,2023-12-06 16:59:12.308305,1CEE,669.0,31.8,26.4,Wednesday,183,0
209,2023-12-06 16:59:44.600941,1CEE,667.0,31.8,26.4,Wednesday,183,0
210,2023-12-06 17:00:16.968051,1CEE,665.0,31.9,26.4,Wednesday,183,0
211,2023-12-06 17:00:49.277801,1CEE,662.0,31.9,26.4,Wednesday,183,0
212,2023-12-06 17:01:21.626369,1CEE,659.0,31.9,26.4,Wednesday,183,0
213,2023-12-06 17:01:53.933698,1CEE,657.0,32.0,26.4,Wednesday,183,0
214,2023-12-06 17:02:26.286367,1CEE,655.0,32.0,26.4,Wednesday,183,0
215,2023-12-06 17:02:58.606087,1CEE,651.0,32.0,26.4,Wednesday,183,0
216,2023-12-06 17:03:30.919447,1CEE,651.0,32.0,26.3,Wednesday,183,0
217,2023-12-06 17:04:03.265735,1CEE,649.0,32.0,26.3,Wednesday,183,0
218,2023-12-06 17:04:35.620840,1CEE,647.0,32.1,26.3,Wednesday,183,0
219,2023-12-06 17:05:07.975063,1CEE,647.0,32.1,26.3,Wednesday,183,0
220,2023-12-06 17:05:40.232524,1CEE,647.0,32.1,26.3,Wednesday,183,0
221,2023-12-06 17:06:12.561161,1CEE,647.0,32.2,26.3,Wednesday,183,0
222,2023-12-06 17:06:44.861597,1CEE,645.0,32.1,26.3,Wednesday,183,0
223,2023-12-06 17:07:17.213107,1CEE,644.0,32.2,26.3,Wednesday,183,0
224,2023-12-06 17:07:49.546242,1CEE,642.0,32.2,26.3,Wednesday,183,0
225,2023-12-06 17:08:21.874961,1CEE,643.0,32.3,26.2,Wednesday,183,0
226,2023-12-06 17:08:54.249152,1CEE,642.0,32.3,26.2,Wednesday,183,0
227,2023-12-06 17:09:26.556869,1CEE,640.0,32.3,26.2,Wednesday,183,0
228,2023-12-06 17:09:58.901584,1CEE,638.0,32.3,26.2,Wednesday,183,0
229,2023-12-06 17:10:31.315743,1CEE,637.0,32.3,26.2,Wednesday,183,0
230,2023-12-06 17:11:03.609603,1CEE,636.0,32.4,26.2,Wednesday,183,0
231,2023-12-06 17:11:35.882496,1CEE,634.0,32.4,26.2,Wednesday,183,0
232,2023-12-06 17:12:08.295407,1CEE,631.0,32.5,26.2,Wednesday,183,0
233,2023-12-06 17:12:40.590857,1CEE,629.0,32.5,26.2,Wednesday,183,0
234,2023-12-06 17:13:12.894583,1CEE,627.0,32.5,26.2,Wednesday,183,0
235,2023-12-06 17:13:45.209514,1CEE,625.0,32.5,26.2,Wednesday,183,0
236,2023-12-06 17:14:17.577632,1CEE,622.0,32.5,26.1,Wednesday,183,0
237,2023-12-06 17:14:49.923827,1CEE,620.0,32.6,26.1,Wednesday,183,0
238,2023-12-06 17:15:22.283037,1CEE,619.0,32.6,26.1,Wednesday,183,0
239,2023-12-06 17:15:54.611061,1CEE,618.0,32.6,26.1,Wednesday,183,0
240,2023-12-06 17:16:27.008837,1CEE,618.0,32.6,26.1,Wednesday,183,0
241,2023-12-06 17:16:59.309605,1CEE,619.0,32.6,26.1,Wednesday,183,0
242,2023-12-06 17:17:31.669283,1CEE,619.0,32.7,26.1,Wednesday,183,0
243,2023-12-06 17:18:03.934350,1CEE,619.0,32.8,26.1,Wednesday,183,0
244,2023-12-06 17:18:36.241772,1CEE,619.0,32.8,26.1,Wednesday,183,0
245,2023-12-06 17:19:08.697271,1CEE,618.0,32.8,26.1,Wednesday,183,0
246,2023-12-06 17:19:41.026688,1CEE,616.0,32.8,26.1,Wednesday,183,0
247,2023-12-06 17:20:13.358395,1CEE,615.0,32.8,26.0,Wednesday,183,0
248,2023-12-06 17:20:45.612314,1CEE,614.0,32.8,26.0,Wednesday,183,0
249,2023-12-06 17:21:17.925814,1CEE,611.0,32.9,26.0,Wednesday,183,0
250,2023-12-06 17:21:50.248399,1CEE,607.0,32.9,26.0,Wednesday,183,0
251,2023-12-06 17:22:23.467846,1CEE,606.0,32.9,26.0,Wednesday,183,0
252,2023-12-06 17:22:54.965270,1CEE,605.0,32.9,26.0,Wednesday,183,0
253,2023-12-06 17:23:27.254748,1CEE,602.0,32.9,26.0,Wednesday,183,0
254,2023-12-06 17:23:59.616680,1CEE,602.0,33.0,26.0,Wednesday,183,0
255,2023-12-06 17:24:31.974974,1CEE,601.0,33.0,26.0,Wednesday,183,0
256,2023-12-06 17:25:04.276286,1CEE,601.0,33.0,26.0,Wednesday,183,0
257,2023-12-06 17:25:36.605571,1CEE,599.0,33.0,25.9,Wednesday,183,0
258,2023-12-06 17:26:08.947014,1CEE,598.0,33.1,25.9,Wednesday,183,0
259,2023-12-06 17:26:41.302215,1CEE,598.0,33.1,25.9,Wednesday,183,0
260,2023-12-06 17:27:13.613666,1CEE,596.0,33.0,25.9,Wednesday,183,0
261,2023-12-06 17:27:45.982454,1CEE,596.0,33.1,25.9,Wednesday,183,0
262,2023-12-06 17:28:18.287123,1CEE,598.0,33.1,25.9,Wednesday,183,0
263,2023-12-06 17:28:50.706173,1CEE,598.0,33.1,25.9,Wednesday,183,0
264,2023-12-06 17:29:23.008920,1CEE,597.0,33.1,25.9,Wednesday,183,0
265,2023-12-06 17:29:55.357676,1CEE,596.0,33.2,25.9,Wednesday,183,0
266,2023-12-06 17:30:27.699372,1CEE,597.0,33.1,25.9,Wednesday,183,0
267,2023-12-06 17:31:00.031751,1CEE,597.0,33.2,25.9,Wednesday,183,0
268,2023-12-06 17:31:32.328135,1CEE,597.0,33.2,25.9,Wednesday,183,0
269,2023-12-06 17:32:04.694194,1CEE,595.0,33.2,25.9,Wednesday,183,0
270,2023-12-06 17:32:37.061043,1CEE,595.0,33.2,25.9,Wednesday,183,0
271,2023-12-06 17:33:09.415436,1CEE,594.0,33.2,25.9,Wednesday,183,0
272,2023-12-06 17:33:41.707464,1CEE,592.0,33.3,25.8,Wednesday,183,0
273,2023-12-06 17:34:14.035415,1CEE,591.0,33.3,25.8,Wednesday,183,0
274,2023-12-06 17:34:46.447833,1CEE,591.0,33.3,25.8,Wednesday,183,0
275,2023-12-06 17:35:18.797098,1CEE,590.0,33.3,25.8,Wednesday,183,0
276,2023-12-06 17:35:51.050374,1CEE,590.0,33.3,25.8,Wednesday,183,0
277,2023-12-06 17:36:23.405277,1CEE,592.0,33.4,25.8,Wednesday,183,0
278,2023-12-06 17:36:55.765944,1CEE,592.0,33.3,25.8,Wednesday,183,0
279,2023-12-06 17:37:28.072851,1CEE,591.0,33.4,25.8,Wednesday,183,0
280,2023-12-06 17:38:00.490728,1CEE,590.0,33.4,25.8,Wednesday,183,0
281,2023-12-06 17:38:32.847840,1CEE,589.0,33.4,25.8,Wednesday,183,0
282,2023-12-06 17:39:05.669159,1CEE,588.0,33.4,25.8,Wednesday,183,0
283,2023-12-06 17:39:37.509454,1CEE,588.0,33.4,25.8,Wednesday,183,0
284,2023-12-06 17:40:09.876630,1CEE,588.0,33.4,25.8,Wednesday,183,0
285,2023-12-06 17:40:42.185053,1CEE,586.0,33.4,25.8,Wednesday,183,0
286,2023-12-06 17:41:14.487104,1CEE,586.0,33.4,25.8,Wednesday,183,0
287,2023-12-06 17:41:46.841236,1CEE,587.0,33.4,25.8,Wednesday,183,0
288,2023-12-06 17:42:19.360195,1CEE,587.0,33.4,25.8,Wednesday,183,0
289,2023-12-06 17:42:51.603461,1CEE,586.0,33.4,25.8,Wednesday,183,0
290,2023-12-06 17:43:24.025902,1CEE,585.0,33.4,25.8,Wednesday,183,0
291,2023-12-06 17:43:56.379286,1CEE,582.0,33.4,25.8,Wednesday,183,0
292,2023-12-06 17:44:28.639010,1CEE,580.0,33.4,25.8,Wednesday,183,0
293,2023-12-06 17:45:00.987668,1CEE,580.0,33.4,25.8,Wednesday,183,0
294,2023-12-06 17:45:33.323854,1CEE,582.0,33.5,25.8,Wednesday,183,0
295,2023-12-06 17:46:05.674120,1CEE,583.0,33.4,25.8,Wednesday,183,0
296,2023-12-06 17:46:38.080959,1CEE,583.0,33.4,25.8,Wednesday,183,0
297,2023-12-06 17:47:11.521529,1CEE,583.0,33.4,25.9,Wednesday,183,0
298,2023-12-06 17:47:42.787302,1CEE,583.0,33.4,25.9,Wednesday,183,0
299,2023-12-06 17:48:15.084686,1CEE,582.0,33.4,25.9,Wednesday,183,0
300,2023-12-06 17:48:47.447061,1CEE,582.0,33.4,25.9,Wednesday,183,0
301,2023-12-06 17:49:19.759695,1CEE,582.0,33.4,25.9,Wednesday,183,0
