,_time,_measurement,co2,humidity,temperature,day_name,seat_num,y
0,2023-12-06 15:07:32.330190,E4B4,894.0,29.1,28.0,Wednesday,56,0.5
1,2023-12-06 15:08:05.609667,E4B4,895.0,29.0,28.0,Wednesday,56,0.5
2,2023-12-06 15:08:38.478687,E4B4,896.0,29.1,28.0,Wednesday,56,0.5
3,2023-12-06 15:09:11.616283,E4B4,897.0,29.0,28.0,Wednesday,56,0.5
4,2023-12-06 15:09:44.720205,E4B4,896.0,29.0,28.0,Wednesday,56,0.5
5,2023-12-06 15:10:17.888119,E4B4,895.0,29.0,28.0,Wednesday,56,0.5
6,2023-12-06 15:10:51.147871,E4B4,894.0,29.0,28.0,Wednesday,56,0.5
7,2023-12-06 15:11:24.131896,E4B4,893.0,29.0,28.0,Wednesday,56,0.5
8,2023-12-06 15:11:57.314491,E4B4,893.0,29.0,28.0,Wednesday,56,0.5
9,2023-12-06 15:12:30.587975,E4B4,892.0,29.0,28.0,Wednesday,56,0.5
10,2023-12-06 15:13:03.379151,E4B4,891.0,29.0,28.0,Wednesday,56,0.5
11,2023-12-06 15:13:36.538198,E4B4,891.0,29.0,28.0,Wednesday,56,0.5
12,2023-12-06 15:14:09.640215,E4B4,893.0,29.0,28.0,Wednesday,56,0.5
13,2023-12-06 15:14:42.797484,E4B4,895.0,29.0,28.0,Wednesday,56,0.5
14,2023-12-06 15:15:15.890373,E4B4,896.0,29.1,28.0,Wednesday,56,0.5
15,2023-12-06 15:15:48.959125,E4B4,900.0,29.2,28.0,Wednesday,56,0.5
16,2023-12-06 15:16:22.130202,E4B4,903.0,29.1,28.0,Wednesday,56,0.5
17,2023-12-06 15:16:56.972752,E4B4,908.0,29.2,28.0,Wednesday,56,0.5
18,2023-12-06 15:17:28.288444,E4B4,913.0,29.2,28.0,Wednesday,56,0.5
19,2023-12-06 15:18:01.479529,E4B4,918.0,29.2,28.0,Wednesday,56,0.5
20,2023-12-06 15:18:34.730954,E4B4,919.0,29.2,28.0,Wednesday,56,0.5
21,2023-12-06 15:19:07.651096,E4B4,921.0,29.2,28.0,Wednesday,56,0.5
22,2023-12-06 15:19:40.903896,E4B4,925.0,29.3,28.0,Wednesday,56,0.5
23,2023-12-06 15:20:13.876742,E4B4,928.0,29.2,28.0,Wednesday,56,0.5
24,2023-12-06 15:20:47.172495,E4B4,929.0,29.2,28.0,Wednesday,56,0.5
25,2023-12-06 15:21:20.454495,E4B4,929.0,29.2,28.0,Wednesday,56,0.5
26,2023-12-06 15:21:53.233187,E4B4,928.0,29.2,28.0,Wednesday,56,0.5
27,2023-12-06 15:22:26.477848,E4B4,928.0,29.2,28.0,Wednesday,56,0.5
28,2023-12-06 15:22:59.556859,E4B4,928.0,29.2,28.0,Wednesday,56,0.5
29,2023-12-06 15:23:32.527807,E4B4,926.0,29.2,28.0,Wednesday,56,0.5
30,2023-12-06 15:24:05.638907,E4B4,924.0,29.1,28.0,Wednesday,56,0.5
31,2023-12-06 15:24:38.898466,E4B4,921.0,29.1,28.0,Wednesday,56,0.5
32,2023-12-06 15:25:11.850054,E4B4,919.0,29.2,28.0,Wednesday,56,0.5
33,2023-12-06 15:25:44.941304,E4B4,918.0,29.2,28.0,Wednesday,56,0.5
34,2023-12-06 15:26:18.036158,E4B4,918.0,29.3,28.0,Wednesday,56,0.5
35,2023-12-06 15:26:51.181005,E4B4,919.0,29.3,28.0,Wednesday,56,0.5
36,2023-12-06 15:27:24.287393,E4B4,920.0,29.4,28.0,Wednesday,56,0.5
37,2023-12-06 15:27:57.468010,E4B4,924.0,29.4,28.0,Wednesday,56,0.5
38,2023-12-06 15:28:30.509704,E4B4,926.0,29.3,28.0,Wednesday,56,0.5
39,2023-12-06 15:29:03.483365,E4B4,925.0,29.3,28.0,Wednesday,56,0.5
40,2023-12-06 15:29:36.865067,E4B4,925.0,29.3,28.0,Wednesday,56,0.5
41,2023-12-06 15:30:09.737509,E4B4,924.0,29.2,28.0,Wednesday,56,0.5
42,2023-12-06 15:30:42.914599,E4B4,923.0,29.2,28.0,Wednesday,56,0.5
43,2023-12-06 15:31:16.128957,E4B4,920.0,29.2,28.0,Wednesday,56,0.5
44,2023-12-06 15:31:49.021820,E4B4,921.0,29.2,28.0,Wednesday,56,0.5
45,2023-12-06 15:32:22.374829,E4B4,921.0,29.2,28.0,Wednesday,56,0.5
46,2023-12-06 15:32:55.261209,E4B4,920.0,29.2,28.0,Wednesday,56,0.5
47,2023-12-06 15:33:28.409003,E4B4,919.0,29.2,28.0,Wednesday,56,0.5
48,2023-12-06 15:34:01.685093,E4B4,919.0,29.2,27.9,Wednesday,56,0.5
49,2023-12-06 15:34:34.743496,E4B4,918.0,29.2,27.9,Wednesday,56,0.5
50,2023-12-06 15:35:07.757128,E4B4,918.0,29.2,27.9,Wednesday,56,0.5
51,2023-12-06 15:35:40.949801,E4B4,918.0,29.2,27.9,Wednesday,56,0.5
52,2023-12-06 15:36:14.021073,E4B4,917.0,29.2,27.9,Wednesday,56,0.5
53,2023-12-06 15:36:47.094244,E4B4,916.0,29.2,27.9,Wednesday,56,0.5
54,2023-12-06 15:37:20.254769,E4B4,916.0,29.1,27.9,Wednesday,56,0.5
55,2023-12-06 15:37:53.329236,E4B4,913.0,29.1,27.9,Wednesday,56,0.5
56,2023-12-06 15:38:26.520178,E4B4,911.0,29.1,27.9,Wednesday,56,0.5
57,2023-12-06 15:38:59.574349,E4B4,908.0,29.1,27.9,Wednesday,56,0.5
58,2023-12-06 15:39:32.657340,E4B4,907.0,29.1,27.9,Wednesday,56,0.5
59,2023-12-06 15:40:05.755237,E4B4,907.0,29.0,27.9,Wednesday,56,0.5
60,2023-12-06 15:40:38.889414,E4B4,905.0,29.1,27.9,Wednesday,56,0.5
61,2023-12-06 15:41:11.988675,E4B4,903.0,29.0,27.9,Wednesday,56,0.5
62,2023-12-06 15:41:45.036175,E4B4,900.0,29.0,27.9,Wednesday,56,0.5
63,2023-12-06 15:42:18.153701,E4B4,899.0,29.0,27.9,Wednesday,56,0.5
64,2023-12-06 15:42:51.194554,E4B4,896.0,29.0,27.9,Wednesday,56,0.5
65,2023-12-06 15:43:24.384268,E4B4,896.0,29.0,27.9,Wednesday,56,0.5
66,2023-12-06 15:43:57.493840,E4B4,893.0,28.9,27.9,Wednesday,56,0.5
67,2023-12-06 15:44:31.361206,E4B4,891.0,28.9,27.9,Wednesday,56,0.5
68,2023-12-06 15:45:04.846438,E4B4,888.0,28.9,27.9,Wednesday,56,0.5
69,2023-12-06 15:45:37.437505,E4B4,885.0,29.0,27.9,Wednesday,56,0.5
70,2023-12-06 15:46:10.615475,E4B4,883.0,29.0,27.9,Wednesday,56,0.5
71,2023-12-06 15:46:43.175534,E4B4,882.0,29.0,27.9,Wednesday,56,0.5
72,2023-12-06 15:47:16.031249,E4B4,882.0,29.0,27.9,Wednesday,56,0.5
73,2023-12-06 15:47:49.138685,E4B4,881.0,29.0,27.9,Wednesday,56,0.5
74,2023-12-06 15:48:22.484700,E4B4,881.0,29.0,27.9,Wednesday,56,0.5
75,2023-12-06 15:49:28.533750,E4B4,882.0,29.0,27.9,Wednesday,56,0.5
76,2023-12-06 15:50:03.031752,E4B4,882.0,29.0,27.9,Wednesday,56,0.5
77,2023-12-06 15:50:34.699153,E4B4,881.0,29.0,27.9,Wednesday,56,0.5
78,2023-12-06 15:51:07.775964,E4B4,882.0,29.0,27.9,Wednesday,56,0.5
79,2023-12-06 15:51:41.149346,E4B4,882.0,29.0,27.8,Wednesday,56,0.5
80,2023-12-06 15:52:14.524296,E4B4,881.0,29.0,27.8,Wednesday,56,0.5
81,2023-12-06 15:52:49.566269,E4B4,881.0,29.0,27.8,Wednesday,56,0.5
82,2023-12-06 15:53:20.398678,E4B4,882.0,29.1,27.8,Wednesday,56,0.5
83,2023-12-06 15:53:53.358187,E4B4,885.0,29.2,27.8,Wednesday,56,0.5
84,2023-12-06 15:54:27.451221,E4B4,887.0,29.2,27.8,Wednesday,56,0.5
85,2023-12-06 15:54:59.573397,E4B4,891.0,29.2,27.8,Wednesday,56,0.5
86,2023-12-06 15:55:33.622190,E4B4,894.0,29.2,27.8,Wednesday,56,0.5
87,2023-12-06 15:56:06.387586,E4B4,893.0,29.2,27.8,Wednesday,56,0.5
88,2023-12-06 15:56:38.803172,E4B4,894.0,29.2,27.8,Wednesday,56,0.5
89,2023-12-06 15:57:12.435155,E4B4,895.0,29.2,27.8,Wednesday,56,0.5
90,2023-12-06 15:57:44.967207,E4B4,897.0,29.3,27.8,Wednesday,56,0.5
91,2023-12-06 15:58:18.065372,E4B4,899.0,29.2,27.8,Wednesday,56,0.5
92,2023-12-06 15:58:51.210593,E4B4,900.0,29.2,27.8,Wednesday,56,0.5
93,2023-12-06 15:59:24.331250,E4B4,902.0,29.2,27.8,Wednesday,56,0.5
94,2023-12-06 15:59:57.477511,E4B4,902.0,29.3,27.8,Wednesday,56,0.5
95,2023-12-06 16:00:31.249478,E4B4,902.0,29.1,27.7,Wednesday,56,0.5
96,2023-12-06 16:01:03.647377,E4B4,901.0,29.3,27.8,Wednesday,56,0.5
97,2023-12-06 16:01:36.803404,E4B4,901.0,29.3,27.7,Wednesday,56,0.5
98,2023-12-06 16:02:10.183045,E4B4,903.0,29.3,27.7,Wednesday,56,0.5
99,2023-12-06 16:02:43.048683,E4B4,907.0,29.4,27.7,Wednesday,56,0.5
100,2023-12-06 16:04:22.277903,E4B4,919.0,29.5,27.7,Wednesday,56,0.5
101,2023-12-06 16:04:55.357561,E4B4,921.0,29.5,27.7,Wednesday,56,0.5
102,2023-12-06 16:05:28.464653,E4B4,922.0,29.5,27.7,Wednesday,56,0.5
103,2023-12-06 16:06:01.633467,E4B4,925.0,29.6,27.7,Wednesday,56,0.5
104,2023-12-06 16:06:34.699521,E4B4,926.0,29.6,27.7,Wednesday,56,0.5
105,2023-12-06 16:07:07.944267,E4B4,929.0,29.6,27.7,Wednesday,56,0.5
106,2023-12-06 16:07:40.958989,E4B4,932.0,29.7,27.7,Wednesday,56,0.5
107,2023-12-06 16:08:14.034683,E4B4,934.0,29.8,27.7,Wednesday,56,0.5
108,2023-12-06 16:08:47.125617,E4B4,936.0,29.8,27.7,Wednesday,56,0.5
109,2023-12-06 16:09:20.269676,E4B4,938.0,30.0,27.7,Wednesday,56,0.5
110,2023-12-06 16:09:53.358900,E4B4,943.0,29.9,27.7,Wednesday,56,0.5
111,2023-12-06 16:10:26.537698,E4B4,949.0,30.1,27.7,Wednesday,56,0.5
112,2023-12-06 16:10:59.589086,E4B4,954.0,30.2,27.7,Wednesday,56,0.5
113,2023-12-06 16:11:32.680718,E4B4,960.0,30.2,27.7,Wednesday,56,0.5
114,2023-12-06 16:12:06.282876,E4B4,966.0,30.3,27.7,Wednesday,56,0.5
115,2023-12-06 16:12:38.859716,E4B4,966.0,30.3,27.7,Wednesday,56,0.5
116,2023-12-06 16:13:12.003833,E4B4,969.0,30.3,27.7,Wednesday,56,0.5
117,2023-12-06 16:13:45.073010,E4B4,971.0,30.3,27.6,Wednesday,56,0.5
118,2023-12-06 16:14:18.254415,E4B4,972.0,29.9,27.7,Wednesday,56,0.5
119,2023-12-06 16:14:51.342591,E4B4,967.0,30.1,27.7,Wednesday,56,0.5
120,2023-12-06 16:15:24.524622,E4B4,961.0,29.6,27.7,Wednesday,56,0.5
121,2023-12-06 16:15:57.589984,E4B4,958.0,29.6,27.7,Wednesday,56,0.5
122,2023-12-06 16:16:32.400227,E4B4,959.0,30.3,27.7,Wednesday,56,0.5
123,2023-12-06 16:17:03.958240,E4B4,967.0,30.2,27.8,Wednesday,56,0.5
124,2023-12-06 16:17:36.953975,E4B4,978.0,30.7,27.8,Wednesday,56,0.5
125,2023-12-06 16:18:10.109999,E4B4,997.0,30.1,27.8,Wednesday,56,0.5
126,2023-12-06 16:18:43.186417,E4B4,1003.0,29.9,27.9,Wednesday,56,0.5
127,2023-12-06 16:19:16.247131,E4B4,999.0,30.4,27.9,Wednesday,56,0.5
128,2023-12-06 16:19:49.352874,E4B4,1011.0,30.5,27.9,Wednesday,56,0.5
129,2023-12-06 16:20:23.647519,E4B4,1023.0,30.5,27.9,Wednesday,56,0.7
130,2023-12-06 16:20:55.577739,E4B4,1034.0,30.3,28.0,Wednesday,56,0.7
131,2023-12-06 16:21:30.203414,E4B4,1045.0,30.5,28.0,Wednesday,56,0.7
132,2023-12-06 16:22:01.760562,E4B4,1050.0,30.5,28.0,Wednesday,56,0.7
133,2023-12-06 16:22:34.974974,E4B4,1060.0,30.7,28.0,Wednesday,56,0.7
134,2023-12-06 16:23:07.905494,E4B4,1068.0,30.8,28.1,Wednesday,56,0.7
135,2023-12-06 16:23:41.658220,E4B4,1080.0,30.9,28.1,Wednesday,56,0.7
136,2023-12-06 16:24:14.035390,E4B4,1108.0,31.1,28.1,Wednesday,56,0.7
137,2023-12-06 16:24:50.267199,E4B4,1166.0,30.9,28.2,Wednesday,56,0.7
138,2023-12-06 16:25:20.178196,E4B4,1160.0,30.7,28.2,Wednesday,56,0.7
139,2023-12-06 16:25:53.242772,E4B4,1152.0,30.8,28.2,Wednesday,56,0.7
140,2023-12-06 16:26:26.365299,E4B4,1143.0,30.9,28.2,Wednesday,56,0.7
141,2023-12-06 16:26:59.423134,E4B4,1143.0,30.9,28.2,Wednesday,56,0.7
142,2023-12-06 16:27:32.578815,E4B4,1145.0,30.9,28.2,Wednesday,56,0.7
143,2023-12-06 16:28:05.861957,E4B4,1145.0,30.8,28.2,Wednesday,56,0.7
144,2023-12-06 16:28:38.721530,E4B4,1138.0,30.6,28.2,Wednesday,56,0.7
145,2023-12-06 16:29:11.800006,E4B4,1132.0,31.1,28.2,Wednesday,56,0.7
146,2023-12-06 16:29:45.109723,E4B4,1135.0,31.1,28.2,Wednesday,56,0.7
147,2023-12-06 16:30:18.091606,E4B4,1141.0,31.2,28.2,Wednesday,56,0
148,2023-12-06 16:30:51.099209,E4B4,1146.0,31.3,28.2,Wednesday,56,0
149,2023-12-06 16:31:24.211903,E4B4,1153.0,31.4,28.2,Wednesday,56,0
150,2023-12-06 16:31:57.390664,E4B4,1162.0,31.6,28.2,Wednesday,56,0
151,2023-12-06 16:32:31.260943,E4B4,1165.0,31.3,28.2,Wednesday,56,0
152,2023-12-06 16:33:03.459678,E4B4,1162.0,31.4,28.3,Wednesday,56,0
153,2023-12-06 16:33:36.621937,E4B4,1164.0,31.5,28.3,Wednesday,56,0
154,2023-12-06 16:34:09.625772,E4B4,1166.0,31.5,28.3,Wednesday,56,0
155,2023-12-06 16:34:50.852655,E4B4,1166.0,31.5,28.3,Wednesday,56,0
156,2023-12-06 16:35:15.859167,E4B4,1166.0,31.6,28.3,Wednesday,56,0
157,2023-12-06 16:35:49.341490,E4B4,1164.0,31.4,28.3,Wednesday,56,0
158,2023-12-06 16:36:22.230893,E4B4,1163.0,31.4,28.3,Wednesday,56,0
159,2023-12-06 16:36:55.371589,E4B4,1163.0,31.4,28.3,Wednesday,56,0
160,2023-12-06 16:37:42.192094,E4B4,1162.0,31.3,28.2,Wednesday,56,0
161,2023-12-06 16:38:01.236863,E4B4,1159.0,31.3,28.2,Wednesday,56,0
162,2023-12-06 16:38:43.110797,E4B4,1153.0,31.2,28.2,Wednesday,56,0
163,2023-12-06 16:39:43.119617,E4B4,1132.0,31.2,28.2,Wednesday,56,0
164,2023-12-06 16:40:15.290000,E4B4,1124.0,31.2,28.2,Wednesday,56,0
165,2023-12-06 16:41:19.671600,E4B4,1109.0,31.1,28.2,Wednesday,56,0
166,2023-12-06 16:41:52.754991,E4B4,1105.0,31.1,28.2,Wednesday,56,0
167,2023-12-06 16:42:31.076726,E4B4,1099.0,31.1,28.2,Wednesday,56,0
168,2023-12-06 16:42:59.222799,E4B4,1091.0,31.0,28.2,Wednesday,56,0
169,2023-12-06 16:43:31.985303,E4B4,1081.0,31.1,28.2,Wednesday,56,0
170,2023-12-06 16:44:14.175837,E4B4,1075.0,31.0,28.2,Wednesday,56,0
171,2023-12-06 16:44:38.251387,E4B4,1068.0,30.9,28.2,Wednesday,56,0
172,2023-12-06 16:45:11.236067,E4B4,1063.0,30.9,28.1,Wednesday,56,0
173,2023-12-06 16:46:17.454024,E4B4,1052.0,30.9,28.1,Wednesday,56,0
174,2023-12-06 16:46:52.389000,E4B4,1046.0,30.8,28.1,Wednesday,56,0
175,2023-12-06 16:47:59.652009,E4B4,1033.0,30.7,28.1,Wednesday,56,0
176,2023-12-06 16:48:36.418312,E4B4,1027.0,30.7,28.1,Wednesday,56,0
177,2023-12-06 16:49:38.153475,E4B4,1011.0,30.7,28.1,Wednesday,56,0
178,2023-12-06 16:50:09.056686,E4B4,1006.0,30.6,28.1,Wednesday,56,0
179,2023-12-06 16:50:42.066877,E4B4,997.0,30.7,28.1,Wednesday,56,0
180,2023-12-06 16:51:15.246320,E4B4,991.0,30.7,28.1,Wednesday,56,0
181,2023-12-06 16:51:48.218386,E4B4,980.0,30.6,28.1,Wednesday,56,0
182,2023-12-06 16:52:21.311050,E4B4,973.0,30.6,28.0,Wednesday,56,0
183,2023-12-06 16:52:56.705550,E4B4,968.0,30.6,28.0,Wednesday,56,0
184,2023-12-06 16:53:31.865914,E4B4,961.0,30.6,28.0,Wednesday,56,0
185,2023-12-06 16:54:00.518337,E4B4,944.0,30.5,28.0,Wednesday,56,0
186,2023-12-06 16:54:33.760383,E4B4,933.0,30.6,28.0,Wednesday,56,0
187,2023-12-06 16:55:06.669163,E4B4,929.0,30.5,28.0,Wednesday,56,0
188,2023-12-06 16:55:39.770820,E4B4,924.0,30.5,28.0,Wednesday,56,0
189,2023-12-06 16:56:12.993750,E4B4,916.0,30.6,28.0,Wednesday,56,0
190,2023-12-06 16:56:45.919131,E4B4,912.0,30.5,28.0,Wednesday,56,0
191,2023-12-06 16:57:18.982754,E4B4,909.0,30.5,28.0,Wednesday,56,0
192,2023-12-06 16:57:52.145047,E4B4,903.0,30.4,28.0,Wednesday,56,0
193,2023-12-06 16:58:25.459798,E4B4,898.0,30.4,28.0,Wednesday,56,0
194,2023-12-06 16:58:58.504322,E4B4,893.0,30.4,28.0,Wednesday,56,0
195,2023-12-06 16:59:31.277103,E4B4,886.0,30.3,27.9,Wednesday,56,0
196,2023-12-06 17:00:04.625307,E4B4,879.0,30.4,27.9,Wednesday,56,0
197,2023-12-06 17:00:37.313205,E4B4,873.0,30.4,27.9,Wednesday,56,0
198,2023-12-06 17:01:10.462206,E4B4,867.0,30.3,27.9,Wednesday,56,0
199,2023-12-06 17:01:44.155038,E4B4,861.0,30.4,27.9,Wednesday,56,0
200,2023-12-06 17:02:19.445552,E4B4,857.0,30.4,27.9,Wednesday,56,0
201,2023-12-06 17:02:59.359866,E4B4,853.0,30.3,27.9,Wednesday,56,0
202,2023-12-06 17:25:44.162850,E4B4,722.0,30.5,27.8,Wednesday,56,0
203,2023-12-06 17:48:02.635967,E4B4,653.0,30.7,27.6,Wednesday,56,0
204,2023-12-06 17:48:35.725255,E4B4,651.0,30.7,27.6,Wednesday,56,0
205,2023-12-06 17:49:08.809651,E4B4,649.0,30.7,27.6,Wednesday,56,0
206,2023-12-06 17:49:41.966014,E4B4,648.0,30.7,27.6,Wednesday,56,0
207,2023-12-06 17:50:15.049586,E4B4,647.0,30.7,27.5,Wednesday,56,0
208,2023-12-06 17:50:48.227438,E4B4,645.0,30.7,27.5,Wednesday,56,0
209,2023-12-06 17:51:22.634212,E4B4,643.0,30.7,27.5,Wednesday,56,0
210,2023-12-06 17:51:54.386671,E4B4,642.0,30.8,27.5,Wednesday,56,0
211,2023-12-06 17:52:27.570183,E4B4,640.0,30.8,27.5,Wednesday,56,0
212,2023-12-06 17:53:00.631129,E4B4,638.0,30.8,27.5,Wednesday,56,0
213,2023-12-06 17:54:06.793343,E4B4,635.0,30.8,27.5,Wednesday,56,0
214,2023-12-06 17:54:39.858902,E4B4,635.0,30.8,27.5,Wednesday,56,0
215,2023-12-06 17:55:13.002097,E4B4,633.0,30.8,27.5,Wednesday,56,0
216,2023-12-06 17:55:46.032337,E4B4,630.0,30.8,27.5,Wednesday,56,0
217,2023-12-06 17:56:26.362858,E4B4,628.0,30.7,27.5,Wednesday,56,0
218,2023-12-06 17:56:52.258091,E4B4,626.0,30.7,27.5,Wednesday,56,0
219,2023-12-06 17:57:25.359765,E4B4,627.0,30.8,27.5,Wednesday,56,0
220,2023-12-06 17:57:58.513804,E4B4,627.0,30.7,27.5,Wednesday,56,0
221,2023-12-06 17:58:31.609736,E4B4,626.0,30.7,27.5,Wednesday,56,0
222,2023-12-06 17:59:04.730236,E4B4,626.0,30.7,27.5,Wednesday,56,0
223,2023-12-06 17:59:37.853830,E4B4,623.0,30.7,27.5,Wednesday,56,0
224,2023-12-06 18:00:10.933198,E4B4,623.0,30.7,27.5,Wednesday,56,0
225,2023-12-06 18:00:44.203918,E4B4,624.0,30.6,27.5,Wednesday,56,0
226,2023-12-06 18:01:17.182460,E4B4,625.0,30.6,27.5,Wednesday,56,0
227,2023-12-06 18:01:50.354988,E4B4,625.0,30.6,27.5,Wednesday,56,0
228,2023-12-06 18:02:23.483969,E4B4,624.0,30.6,27.5,Wednesday,56,0
229,2023-12-06 18:02:56.599411,E4B4,625.0,30.6,27.5,Wednesday,56,0
230,2023-12-06 18:03:29.771470,E4B4,623.0,30.6,27.5,Wednesday,56,0
231,2023-12-06 18:04:02.945429,E4B4,622.0,30.6,27.5,Wednesday,56,0
232,2023-12-06 18:04:36.393584,E4B4,623.0,30.6,27.5,Wednesday,56,0
233,2023-12-06 18:05:09.184942,E4B4,624.0,30.6,27.5,Wednesday,56,0
234,2023-12-06 18:05:42.304515,E4B4,625.0,30.6,27.5,Wednesday,56,0
235,2023-12-06 18:06:15.476190,E4B4,625.0,30.6,27.5,Wednesday,56,0
236,2023-12-06 18:06:48.556991,E4B4,624.0,30.6,27.5,Wednesday,56,0
237,2023-12-06 18:07:29.099631,E4B4,623.0,30.6,27.5,Wednesday,56,0
238,2023-12-06 18:07:54.808497,E4B4,622.0,30.6,27.5,Wednesday,56,0
239,2023-12-06 18:08:28.068617,E4B4,623.0,30.6,27.5,Wednesday,56,0
240,2023-12-06 18:09:01.041205,E4B4,623.0,30.6,27.5,Wednesday,56,0
241,2023-12-06 18:09:34.168496,E4B4,625.0,30.6,27.5,Wednesday,56,0
242,2023-12-06 18:10:07.355705,E4B4,625.0,30.6,27.5,Wednesday,56,0
243,2023-12-06 18:10:40.373619,E4B4,627.0,30.7,27.5,Wednesday,56,0
244,2023-12-06 18:11:13.495629,E4B4,628.0,30.7,27.5,Wednesday,56,0
245,2023-12-06 18:11:46.571712,E4B4,628.0,30.6,27.5,Wednesday,56,0
246,2023-12-06 18:12:19.747540,E4B4,628.0,30.6,27.5,Wednesday,56,0
247,2023-12-06 18:12:52.858344,E4B4,628.0,30.6,27.5,Wednesday,56,0
248,2023-12-06 18:13:25.962801,E4B4,630.0,30.6,27.5,Wednesday,56,0
249,2023-12-06 18:13:59.141435,E4B4,630.0,30.6,27.4,Wednesday,56,0
250,2023-12-06 18:14:32.268965,E4B4,630.0,30.6,27.5,Wednesday,56,0
251,2023-12-06 18:15:05.393468,E4B4,630.0,30.6,27.5,Wednesday,56,0
252,2023-12-06 18:15:38.460354,E4B4,630.0,30.6,27.5,Wednesday,56,0
253,2023-12-06 18:16:18.663087,E4B4,629.0,30.6,27.4,Wednesday,56,0
254,2023-12-06 18:21:42.488438,E4B4,631.0,30.6,27.4,Wednesday,56,0
255,2023-12-06 18:22:15.618743,E4B4,631.0,30.6,27.4,Wednesday,56,0
256,2023-12-06 18:22:50.294572,E4B4,632.0,30.6,27.4,Wednesday,56,0
257,2023-12-06 18:23:28.894213,E4B4,633.0,30.6,27.4,Wednesday,56,0
258,2023-12-06 18:23:54.900146,E4B4,634.0,30.6,27.4,Wednesday,56,0
259,2023-12-06 18:24:28.388967,E4B4,634.0,30.6,27.4,Wednesday,56,0
260,2023-12-06 18:25:01.103271,E4B4,635.0,30.6,27.4,Wednesday,56,0
261,2023-12-06 18:25:40.081498,E4B4,635.0,30.6,27.4,Wednesday,56,0
262,2023-12-06 18:26:08.478043,E4B4,635.0,30.6,27.4,Wednesday,56,0
263,2023-12-06 18:26:40.284786,E4B4,636.0,30.6,27.4,Wednesday,56,0
264,2023-12-06 18:27:13.363110,E4B4,636.0,30.6,27.4,Wednesday,56,0
265,2023-12-06 18:27:46.476822,E4B4,637.0,30.6,27.4,Wednesday,56,0
266,2023-12-06 18:28:19.553326,E4B4,638.0,30.6,27.4,Wednesday,56,0
267,2023-12-06 18:28:52.627208,E4B4,640.0,30.6,27.4,Wednesday,56,0
268,2023-12-06 18:30:45.030096,E4B4,638.0,30.6,27.4,Wednesday,56,0
269,2023-12-06 18:31:22.943598,E4B4,640.0,30.6,27.4,Wednesday,56,0
270,2023-12-06 18:31:49.120130,E4B4,640.0,30.6,27.4,Wednesday,56,0
271,2023-12-06 18:32:22.251270,E4B4,641.0,30.7,27.4,Wednesday,56,0
272,2023-12-06 18:32:55.319992,E4B4,639.0,30.6,27.3,Wednesday,56,0
273,2023-12-06 18:33:28.441899,E4B4,640.0,30.6,27.3,Wednesday,56,0
274,2023-12-06 18:34:01.528936,E4B4,642.0,30.6,27.3,Wednesday,56,0
275,2023-12-06 18:34:34.655508,E4B4,640.0,30.6,27.3,Wednesday,56,0
276,2023-12-06 18:35:07.725096,E4B4,640.0,30.6,27.3,Wednesday,56,0
277,2023-12-06 18:35:40.855098,E4B4,640.0,30.7,27.3,Wednesday,56,0
278,2023-12-06 18:36:13.966210,E4B4,639.0,30.7,27.3,Wednesday,56,0
279,2023-12-06 18:36:47.012199,E4B4,638.0,30.7,27.3,Wednesday,56,0
280,2023-12-06 18:37:20.498568,E4B4,639.0,30.7,27.3,Wednesday,56,0
281,2023-12-06 18:37:53.309473,E4B4,639.0,30.7,27.3,Wednesday,56,0
282,2023-12-06 18:38:31.945162,E4B4,639.0,30.7,27.3,Wednesday,56,0
283,2023-12-06 18:39:32.595862,E4B4,639.0,30.7,27.3,Wednesday,56,0
284,2023-12-06 18:40:05.718555,E4B4,640.0,30.7,27.3,Wednesday,56,0
285,2023-12-06 18:40:45.960676,E4B4,638.0,30.7,27.3,Wednesday,56,0
286,2023-12-06 18:41:11.920987,E4B4,638.0,30.7,27.3,Wednesday,56,0
287,2023-12-06 18:41:45.033282,E4B4,637.0,30.7,27.3,Wednesday,56,0
288,2023-12-06 18:42:25.142889,E4B4,635.0,30.7,27.3,Wednesday,56,0
289,2023-12-06 18:42:51.248158,E4B4,636.0,30.7,27.3,Wednesday,56,0
290,2023-12-06 18:43:24.425853,E4B4,636.0,30.7,27.3,Wednesday,56,0
291,2023-12-06 18:43:58.736351,E4B4,635.0,30.7,27.3,Wednesday,56,0
292,2023-12-06 18:44:30.616259,E4B4,635.0,30.7,27.3,Wednesday,56,0
293,2023-12-06 18:45:03.759236,E4B4,636.0,30.7,27.2,Wednesday,56,0
294,2023-12-06 18:45:36.835191,E4B4,636.0,30.7,27.2,Wednesday,56,0
295,2023-12-06 18:46:10.042957,E4B4,635.0,30.7,27.3,Wednesday,56,0
296,2023-12-06 18:46:43.091488,E4B4,635.0,30.7,27.2,Wednesday,56,0
297,2023-12-06 18:47:23.268780,E4B4,633.0,30.7,27.2,Wednesday,56,0
298,2023-12-06 18:47:49.340169,E4B4,634.0,30.7,27.3,Wednesday,56,0
299,2023-12-06 18:48:22.561182,E4B4,634.0,30.7,27.2,Wednesday,56,0
300,2023-12-06 18:48:55.633093,E4B4,634.0,30.7,27.2,Wednesday,56,0
301,2023-12-06 18:49:30.307307,E4B4,635.0,30.7,27.2,Wednesday,56,0
