,_time,_measurement,co2,humidity,temperature
105076,2023-12-06 06:07:25.468688+00:00,34BA,932.0,31.7,26.1
105077,2023-12-06 06:07:58.758331+00:00,34BA,931.0,31.7,26.0
105078,2023-12-06 06:08:32.031750+00:00,34BA,932.0,31.7,26.0
105079,2023-12-06 06:09:05.266705+00:00,34BA,932.0,31.7,26.0
105080,2023-12-06 06:09:38.493007+00:00,34BA,930.0,31.6,26.0
105081,2023-12-06 06:10:11.725555+00:00,34BA,930.0,31.7,26.0
105082,2023-12-06 06:10:45.320133+00:00,34BA,929.0,31.7,26.0
105083,2023-12-06 06:11:18.236803+00:00,34BA,928.0,31.7,26.0
105084,2023-12-06 06:11:51.531884+00:00,34BA,927.0,31.7,26.0
105085,2023-12-06 06:12:24.762753+00:00,34BA,926.0,31.7,26.0
105086,2023-12-06 06:12:57.986199+00:00,34BA,926.0,31.7,26.0
105087,2023-12-06 06:13:31.222803+00:00,34BA,926.0,31.7,26.0
105088,2023-12-06 06:14:04.503364+00:00,34BA,927.0,31.7,26.0
105089,2023-12-06 06:14:37.887709+00:00,34BA,927.0,31.8,26.0
105090,2023-12-06 06:15:11.048509+00:00,34BA,929.0,31.7,26.0
105091,2023-12-06 06:15:44.343418+00:00,34BA,929.0,31.7,26.0
105092,2023-12-06 06:16:17.724996+00:00,34BA,929.0,31.7,26.0
105093,2023-12-06 06:16:50.845335+00:00,34BA,928.0,31.6,26.0
105094,2023-12-06 06:17:24.089225+00:00,34BA,925.0,31.7,26.0
105095,2023-12-06 06:17:57.400636+00:00,34BA,925.0,31.7,26.0
105096,2023-12-06 06:18:30.685012+00:00,34BA,923.0,31.6,26.0
105097,2023-12-06 06:19:03.926827+00:00,34BA,923.0,31.6,26.0
105098,2023-12-06 06:19:37.521825+00:00,34BA,923.0,31.6,26.0
105099,2023-12-06 06:20:11.189575+00:00,34BA,924.0,31.6,26.0
105100,2023-12-06 06:20:43.756781+00:00,34BA,926.0,31.6,26.0
105101,2023-12-06 06:21:16.936289+00:00,34BA,927.0,31.6,26.0
105102,2023-12-06 06:21:50.231560+00:00,34BA,928.0,31.7,26.0
105103,2023-12-06 06:22:23.461737+00:00,34BA,928.0,31.7,26.0
105104,2023-12-06 06:22:56.739787+00:00,34BA,928.0,31.6,26.0
