,_time,_measurement,co2,humidity,temperature
197783,2023-12-06 06:07:24.560090+00:00,9020,900.0,30.2,26.8
197784,2023-12-06 06:08:00.136383+00:00,9020,899.0,30.2,26.8
197785,2023-12-06 06:08:35.683880+00:00,9020,900.0,30.2,26.8
197786,2023-12-06 06:09:11.257756+00:00,9020,897.0,30.2,26.8
197787,2023-12-06 06:09:46.855380+00:00,9020,897.0,30.1,26.8
197788,2023-12-06 06:10:22.379690+00:00,9020,895.0,30.2,26.8
197789,2023-12-06 06:10:58.180598+00:00,9020,893.0,30.1,26.8
197790,2023-12-06 06:11:34.232085+00:00,9020,890.0,30.1,26.8
197791,2023-12-06 06:12:09.128296+00:00,9020,886.0,30.1,26.8
197792,2023-12-06 06:12:44.730223+00:00,9020,885.0,30.1,26.8
197793,2023-12-06 06:13:20.866286+00:00,9020,886.0,30.1,26.8
197794,2023-12-06 06:13:55.921523+00:00,9020,884.0,30.1,26.8
197795,2023-12-06 06:14:31.445658+00:00,9020,881.0,30.1,26.8
197796,2023-12-06 06:15:07.106688+00:00,9020,878.0,30.1,26.8
197797,2023-12-06 06:15:42.635562+00:00,9020,878.0,30.0,26.8
197798,2023-12-06 06:16:18.234209+00:00,9020,876.0,30.0,26.8
197799,2023-12-06 06:16:53.775273+00:00,9020,873.0,30.0,26.8
197800,2023-12-06 06:17:29.755070+00:00,9020,871.0,30.0,26.8
197801,2023-12-06 06:18:05.077211+00:00,9020,871.0,30.0,26.8
197802,2023-12-06 06:18:40.624642+00:00,9020,872.0,30.0,26.8
197803,2023-12-06 06:19:16.252667+00:00,9020,874.0,30.1,26.8
197804,2023-12-06 06:19:51.769009+00:00,9020,876.0,30.1,26.8
197805,2023-12-06 06:20:27.380953+00:00,9020,876.0,30.1,26.8
197806,2023-12-06 06:21:02.943434+00:00,9020,877.0,30.0,26.8
197807,2023-12-06 06:21:38.561398+00:00,9020,876.0,30.0,26.8
197808,2023-12-06 06:22:14.142209+00:00,9020,877.0,30.1,26.8
197809,2023-12-06 06:22:50.013751+00:00,9020,875.0,30.0,26.8
197810,2023-12-06 06:23:25.367093+00:00,9020,873.0,30.0,26.8
197811,2023-12-06 06:24:00.901739+00:00,9020,871.0,30.0,26.8
197812,2023-12-06 06:24:36.519672+00:00,9020,871.0,30.0,26.8
197813,2023-12-06 06:25:12.153635+00:00,9020,869.0,30.0,26.8
197814,2023-12-06 06:25:47.845916+00:00,9020,869.0,30.0,26.8
197815,2023-12-06 06:26:23.335425+00:00,9020,869.0,29.9,26.8
197816,2023-12-06 06:26:58.885590+00:00,9020,867.0,30.0,26.8
197817,2023-12-06 06:27:34.458612+00:00,9020,865.0,30.0,26.8
197818,2023-12-06 06:28:10.030596+00:00,9020,866.0,30.0,26.8
197819,2023-12-06 06:28:45.573195+00:00,9020,865.0,29.9,26.8
197820,2023-12-06 06:29:21.248344+00:00,9020,864.0,29.9,26.8
197821,2023-12-06 06:29:56.728251+00:00,9020,862.0,29.9,26.8
197822,2023-12-06 06:30:32.275934+00:00,9020,861.0,29.9,26.8
197823,2023-12-06 06:31:07.853722+00:00,9020,857.0,29.9,26.8
197824,2023-12-06 06:31:50.898551+00:00,9020,855.0,29.9,26.8
197825,2023-12-06 06:32:19.270057+00:00,9020,853.0,29.9,26.8
197826,2023-12-06 06:32:54.603031+00:00,9020,855.0,29.9,26.8
197827,2023-12-06 06:33:30.284012+00:00,9020,854.0,29.9,26.8
197828,2023-12-06 06:34:05.775440+00:00,9020,852.0,29.9,26.8
197829,2023-12-06 06:34:41.547634+00:00,9020,852.0,29.9,26.8
197830,2023-12-06 06:35:17.077393+00:00,9020,846.0,29.8,26.8
197831,2023-12-06 06:35:52.606125+00:00,9020,839.0,29.8,26.8
197832,2023-12-06 06:36:28.130719+00:00,9020,834.0,29.8,26.8
197833,2023-12-06 06:37:03.981007+00:00,9020,831.0,29.8,26.8
197834,2023-12-06 06:37:39.428656+00:00,9020,827.0,29.8,26.8
197835,2023-12-06 06:38:14.908037+00:00,9020,823.0,29.8,26.8
197836,2023-12-06 06:38:50.465550+00:00,9020,822.0,29.8,26.8
197837,2023-12-06 06:39:26.495644+00:00,9020,821.0,29.8,26.8
197838,2023-12-06 06:40:01.617349+00:00,9020,820.0,29.8,26.8
197839,2023-12-06 06:40:37.144824+00:00,9020,819.0,29.8,26.8
197840,2023-12-06 06:41:12.697695+00:00,9020,820.0,29.8,26.8
197841,2023-12-06 06:41:48.828899+00:00,9020,820.0,29.8,26.8
197842,2023-12-06 06:42:23.988798+00:00,9020,820.0,29.8,26.8
197843,2023-12-06 06:42:59.516834+00:00,9020,819.0,29.8,26.8
197844,2023-12-06 06:43:34.966070+00:00,9020,820.0,29.8,26.8
197845,2023-12-06 06:44:10.500852+00:00,9020,821.0,29.8,26.8
197846,2023-12-06 06:45:21.667939+00:00,9020,821.0,29.8,26.8
197847,2023-12-06 06:45:57.287697+00:00,9020,820.0,29.8,26.8
197848,2023-12-06 06:46:32.818678+00:00,9020,820.0,29.8,26.8
197849,2023-12-06 06:47:08.369869+00:00,9020,820.0,29.8,26.8
197850,2023-12-06 06:47:44.376785+00:00,9020,820.0,29.8,26.8
197851,2023-12-06 06:48:19.523601+00:00,9020,818.0,29.8,26.8
197852,2023-12-06 06:48:55.132469+00:00,9020,816.0,29.8,26.8
197853,2023-12-06 06:49:30.706586+00:00,9020,816.0,29.8,26.8
197854,2023-12-06 06:50:06.451867+00:00,9020,816.0,29.8,26.8
197855,2023-12-06 06:50:41.975342+00:00,9020,817.0,29.8,26.8
197856,2023-12-06 06:51:17.423896+00:00,9020,816.0,29.8,26.8
197857,2023-12-06 06:51:53.337306+00:00,9020,816.0,29.8,26.8
197858,2023-12-06 06:52:28.558271+00:00,9020,816.0,29.8,26.8
197859,2023-12-06 06:53:04.709080+00:00,9020,814.0,29.8,26.8
197860,2023-12-06 06:53:40.140206+00:00,9020,813.0,29.8,26.8
197861,2023-12-06 06:54:15.363341+00:00,9020,812.0,29.7,26.8
197862,2023-12-06 06:55:26.515816+00:00,9020,809.0,29.7,26.8
197863,2023-12-06 06:56:02.070420+00:00,9020,807.0,29.7,26.8
197864,2023-12-06 06:56:44.882817+00:00,9020,809.0,29.7,26.8
