,_time,_measurement,co2,humidity,temperature
125684,2023-12-06 06:07:30.662170+00:00,6882,536.0,29.2,25.6
125685,2023-12-06 06:08:02.496970+00:00,6882,536.0,29.2,25.6
125686,2023-12-06 06:08:34.357569+00:00,6882,537.0,29.1,25.6
125687,2023-12-06 06:09:06.255806+00:00,6882,538.0,29.2,25.6
125688,2023-12-06 06:09:38.034275+00:00,6882,538.0,29.1,25.6
125689,2023-12-06 06:10:09.851083+00:00,6882,538.0,29.1,25.6
125690,2023-12-06 06:10:41.690387+00:00,6882,537.0,29.1,25.6
125691,2023-12-06 06:11:13.533723+00:00,6882,537.0,29.2,25.6
125692,2023-12-06 06:11:45.374479+00:00,6882,537.0,29.2,25.6
125693,2023-12-06 06:12:17.235726+00:00,6882,538.0,29.1,25.6
125694,2023-12-06 06:12:49.083134+00:00,6882,537.0,29.1,25.6
125695,2023-12-06 06:13:20.933639+00:00,6882,538.0,29.1,25.6
125696,2023-12-06 06:13:52.770292+00:00,6882,538.0,29.2,25.7
125697,2023-12-06 06:14:24.619920+00:00,6882,538.0,29.1,25.7
125698,2023-12-06 06:14:56.620824+00:00,6882,538.0,29.1,25.7
125699,2023-12-06 06:15:28.302592+00:00,6882,539.0,29.1,25.7
125700,2023-12-06 06:16:00.216247+00:00,6882,540.0,29.1,25.7
125701,2023-12-06 06:16:32.055924+00:00,6882,540.0,29.1,25.7
125702,2023-12-06 06:17:03.952146+00:00,6882,542.0,29.1,25.7
125703,2023-12-06 06:17:35.745620+00:00,6882,543.0,29.1,25.7
125704,2023-12-06 06:18:07.598659+00:00,6882,544.0,29.1,25.7
125705,2023-12-06 06:18:39.402594+00:00,6882,544.0,29.1,25.7
125706,2023-12-06 06:19:11.237316+00:00,6882,546.0,29.1,25.7
125707,2023-12-06 06:19:43.078568+00:00,6882,547.0,29.0,25.8
125708,2023-12-06 06:20:14.944741+00:00,6882,548.0,29.0,25.8
125709,2023-12-06 06:20:46.797861+00:00,6882,551.0,29.0,25.8
125710,2023-12-06 06:21:21.293342+00:00,6882,553.0,29.0,25.8
125711,2023-12-06 06:21:51.291460+00:00,6882,555.0,29.0,25.8
125712,2023-12-06 06:22:22.320157+00:00,6882,557.0,29.0,25.8
125713,2023-12-06 06:22:54.168871+00:00,6882,560.0,29.0,25.8
125714,2023-12-06 06:23:26.520822+00:00,6882,563.0,29.0,25.8
125715,2023-12-06 06:23:57.862690+00:00,6882,564.0,29.0,25.8
125716,2023-12-06 06:24:29.665241+00:00,6882,567.0,29.0,25.8
125717,2023-12-06 06:25:01.463865+00:00,6882,569.0,29.0,25.8
125718,2023-12-06 06:25:33.302602+00:00,6882,570.0,29.0,25.8
125719,2023-12-06 06:26:05.154395+00:00,6882,571.0,29.0,25.8
125720,2023-12-06 06:26:36.992758+00:00,6882,570.0,29.0,25.8
125721,2023-12-06 06:27:08.886110+00:00,6882,569.0,29.0,25.8
125722,2023-12-06 06:27:40.597832+00:00,6882,569.0,29.0,25.9
125723,2023-12-06 06:28:12.439407+00:00,6882,570.0,29.0,25.9
125724,2023-12-06 06:28:44.288794+00:00,6882,570.0,29.0,25.9
125725,2023-12-06 06:29:27.032532+00:00,6882,569.0,29.0,25.9
125726,2023-12-06 06:29:47.937070+00:00,6882,570.0,28.9,25.9
125727,2023-12-06 06:30:22.074690+00:00,6882,571.0,29.0,25.9
125728,2023-12-06 06:30:51.676610+00:00,6882,571.0,28.9,25.9
125729,2023-12-06 06:31:23.414611+00:00,6882,572.0,28.9,25.9
125730,2023-12-06 06:31:55.256469+00:00,6882,571.0,28.9,25.9
125731,2023-12-06 06:32:27.101916+00:00,6882,571.0,28.9,25.9
125732,2023-12-06 06:32:58.960242+00:00,6882,571.0,28.9,25.9
125733,2023-12-06 06:33:30.753136+00:00,6882,571.0,28.9,25.9
125734,2023-12-06 06:34:02.653134+00:00,6882,570.0,28.9,25.9
125735,2023-12-06 06:34:34.435081+00:00,6882,569.0,28.9,25.9
125736,2023-12-06 06:35:06.352873+00:00,6882,568.0,28.9,25.9
125737,2023-12-06 06:35:38.233046+00:00,6882,570.0,28.9,25.9
125738,2023-12-06 06:36:10.041250+00:00,6882,572.0,28.9,25.9
125739,2023-12-06 06:36:41.877604+00:00,6882,573.0,28.9,25.9
125740,2023-12-06 06:37:13.722983+00:00,6882,572.0,28.9,25.9
125741,2023-12-06 06:37:46.296050+00:00,6882,571.0,28.9,25.9
125742,2023-12-06 06:38:17.464869+00:00,6882,572.0,28.9,25.9
125743,2023-12-06 06:38:49.313382+00:00,6882,571.0,28.9,25.9
125744,2023-12-06 06:39:21.571109+00:00,6882,570.0,28.9,25.9
125745,2023-12-06 06:39:52.955932+00:00,6882,569.0,28.9,25.9
125746,2023-12-06 06:40:24.801482+00:00,6882,567.0,28.9,25.9
125747,2023-12-06 06:40:57.990061+00:00,6882,567.0,28.9,25.9
125748,2023-12-06 06:41:28.509235+00:00,6882,567.0,28.9,25.9
125749,2023-12-06 06:42:00.350383+00:00,6882,567.0,28.9,25.9
125750,2023-12-06 06:42:32.256784+00:00,6882,564.0,28.9,25.9
125751,2023-12-06 06:43:04.456923+00:00,6882,565.0,28.9,25.9
125752,2023-12-06 06:43:35.885792+00:00,6882,567.0,28.9,26.0
125753,2023-12-06 06:44:07.735816+00:00,6882,570.0,28.9,26.0
125754,2023-12-06 06:44:39.591935+00:00,6882,570.0,28.9,26.0
125755,2023-12-06 06:45:21.357748+00:00,6882,570.0,28.9,26.0
125756,2023-12-06 06:45:43.238250+00:00,6882,571.0,28.9,26.0
125757,2023-12-06 06:46:15.223019+00:00,6882,572.0,28.8,26.0
125758,2023-12-06 06:46:46.973301+00:00,6882,570.0,28.9,26.0
125759,2023-12-06 06:47:18.815597+00:00,6882,571.0,28.8,26.0
125760,2023-12-06 06:47:50.607671+00:00,6882,572.0,28.9,26.0
125761,2023-12-06 06:48:22.457835+00:00,6882,573.0,28.9,26.0
125762,2023-12-06 06:48:54.295009+00:00,6882,575.0,28.9,26.0
125763,2023-12-06 06:49:26.147248+00:00,6882,575.0,28.9,26.0
125764,2023-12-06 06:49:57.987190+00:00,6882,576.0,28.9,26.0
125765,2023-12-06 06:50:29.832757+00:00,6882,576.0,28.9,26.0
125766,2023-12-06 06:51:01.641769+00:00,6882,575.0,28.9,26.0
125767,2023-12-06 06:51:33.483840+00:00,6882,576.0,28.9,26.0
125768,2023-12-06 06:52:05.300753+00:00,6882,576.0,28.9,26.0
125769,2023-12-06 06:52:37.192526+00:00,6882,576.0,28.9,26.0
125770,2023-12-06 06:53:09.082127+00:00,6882,576.0,28.9,26.0
125771,2023-12-06 06:53:40.845726+00:00,6882,576.0,28.8,26.0
125772,2023-12-06 06:54:12.729546+00:00,6882,576.0,28.8,26.0
125773,2023-12-06 06:54:44.575643+00:00,6882,576.0,28.9,26.0
125774,2023-12-06 06:55:17.899482+00:00,6882,577.0,28.8,26.0
125775,2023-12-06 06:55:48.225122+00:00,6882,578.0,28.8,26.0
125776,2023-12-06 06:56:20.148707+00:00,6882,578.0,28.8,26.0
125777,2023-12-06 06:56:52.004212+00:00,6882,577.0,28.8,26.0
125778,2023-12-06 06:57:23.848432+00:00,6882,578.0,28.8,26.0
125779,2023-12-06 06:57:56.272555+00:00,6882,579.0,28.8,26.0
125780,2023-12-06 06:58:28.118502+00:00,6882,577.0,28.9,26.0
125781,2023-12-06 06:58:59.394322+00:00,6882,577.0,28.8,26.0
125782,2023-12-06 06:59:31.237734+00:00,6882,577.0,28.9,26.0
125783,2023-12-06 07:00:03.143506+00:00,6882,578.0,28.8,26.0
125784,2023-12-06 07:00:34.936064+00:00,6882,577.0,28.9,26.0
125785,2023-12-06 07:01:06.770675+00:00,6882,579.0,28.9,26.0
125786,2023-12-06 07:01:38.586933+00:00,6882,580.0,28.9,26.0
125787,2023-12-06 07:02:10.426888+00:00,6882,580.0,28.8,25.9
125788,2023-12-06 07:02:42.327657+00:00,6882,579.0,28.9,26.0
125789,2023-12-06 07:03:14.157661+00:00,6882,579.0,28.9,26.0
125790,2023-12-06 07:03:45.965471+00:00,6882,577.0,28.8,26.0
125791,2023-12-06 07:04:17.849760+00:00,6882,576.0,28.9,26.0
125792,2023-12-06 07:04:49.667742+00:00,6882,576.0,28.9,26.0
125793,2023-12-06 07:05:21.578810+00:00,6882,577.0,28.9,26.0
125794,2023-12-06 07:05:53.401524+00:00,6882,580.0,28.9,26.0
125795,2023-12-06 07:06:25.196576+00:00,6882,581.0,28.9,26.0
