,_time,_measurement,co2,humidity,temperature
261699,2023-12-06 06:07:29.126765+00:00,AC7A,732.0,27.4,27.3
261700,2023-12-06 06:07:58.003901+00:00,AC7A,731.0,27.6,27.3
261701,2023-12-06 06:08:29.953370+00:00,AC7A,734.0,27.6,27.3
261702,2023-12-06 06:09:08.983396+00:00,AC7A,735.0,27.6,27.3
261703,2023-12-06 06:09:36.005619+00:00,AC7A,739.0,27.6,27.3
261704,2023-12-06 06:10:09.178256+00:00,AC7A,740.0,27.6,27.3
261705,2023-12-06 06:10:38.459148+00:00,AC7A,740.0,27.7,27.3
261706,2023-12-06 06:11:12.560514+00:00,AC7A,741.0,27.5,27.3
261707,2023-12-06 06:11:41.452037+00:00,AC7A,738.0,27.6,27.3
261708,2023-12-06 06:12:13.386144+00:00,AC7A,740.0,27.5,27.3
261709,2023-12-06 06:12:45.234754+00:00,AC7A,737.0,27.5,27.3
261710,2023-12-06 06:13:19.142178+00:00,AC7A,732.0,27.5,27.3
261711,2023-12-06 06:13:49.055203+00:00,AC7A,732.0,27.6,27.3
261712,2023-12-06 06:14:21.309547+00:00,AC7A,731.0,27.5,27.3
261713,2023-12-06 06:14:52.937701+00:00,AC7A,732.0,27.5,27.3
261714,2023-12-06 06:15:24.824259+00:00,AC7A,731.0,27.4,27.3
261715,2023-12-06 06:15:58.171912+00:00,AC7A,729.0,27.5,27.3
261716,2023-12-06 06:16:35.948957+00:00,AC7A,731.0,27.6,27.3
261717,2023-12-06 06:17:05.968541+00:00,AC7A,730.0,27.5,27.3
261718,2023-12-06 06:17:37.805668+00:00,AC7A,726.0,27.6,27.2
261719,2023-12-06 06:18:10.159843+00:00,AC7A,729.0,27.7,27.2
261720,2023-12-06 06:18:41.710212+00:00,AC7A,732.0,27.6,27.3
261721,2023-12-06 06:19:13.665546+00:00,AC7A,731.0,27.5,27.2
261722,2023-12-06 06:20:21.466811+00:00,AC7A,733.0,27.6,27.2
261723,2023-12-06 06:20:51.470077+00:00,AC7A,733.0,27.6,27.2
261724,2023-12-06 06:21:21.469642+00:00,AC7A,732.0,27.5,27.2
261725,2023-12-06 06:21:53.014205+00:00,AC7A,731.0,27.7,27.2
261726,2023-12-06 06:22:25.151759+00:00,AC7A,732.0,27.7,27.2
261727,2023-12-06 06:22:58.621983+00:00,AC7A,734.0,27.7,27.2
