,_time,_measurement,co2,humidity,temperature
282244,2023-12-06 06:07:37.779132+00:00,BCB3,571.0,29.6,25.9
282245,2023-12-06 06:08:10.234365+00:00,BCB3,571.0,29.7,25.9
282246,2023-12-06 06:08:42.586398+00:00,BCB3,572.0,29.7,25.9
282247,2023-12-06 06:09:14.961174+00:00,BCB3,572.0,29.6,25.9
282248,2023-12-06 06:09:47.360024+00:00,BCB3,572.0,29.7,25.9
282249,2023-12-06 06:10:19.828410+00:00,BCB3,570.0,29.7,25.9
282250,2023-12-06 06:10:52.073967+00:00,BCB3,570.0,29.7,25.9
282251,2023-12-06 06:11:24.488734+00:00,BCB3,571.0,29.7,25.9
282252,2023-12-06 06:11:56.887128+00:00,BCB3,573.0,29.7,25.9
282253,2023-12-06 06:12:29.373933+00:00,BCB3,574.0,29.7,25.9
282254,2023-12-06 06:13:01.684007+00:00,BCB3,574.0,29.7,25.9
282255,2023-12-06 06:13:34.042953+00:00,BCB3,573.0,29.7,25.9
282256,2023-12-06 06:14:06.493973+00:00,BCB3,574.0,29.7,25.8
282257,2023-12-06 06:14:38.826919+00:00,BCB3,572.0,29.7,25.8
282258,2023-12-06 06:15:11.196951+00:00,BCB3,572.0,29.8,25.8
282259,2023-12-06 06:15:43.615241+00:00,BCB3,572.0,29.8,25.8
282260,2023-12-06 06:16:16.030004+00:00,BCB3,571.0,29.8,25.8
282261,2023-12-06 06:16:48.357466+00:00,BCB3,571.0,29.8,25.8
282262,2023-12-06 06:17:20.764304+00:00,BCB3,572.0,29.8,25.8
282263,2023-12-06 06:17:53.164249+00:00,BCB3,570.0,29.8,25.8
282264,2023-12-06 06:18:25.620053+00:00,BCB3,569.0,29.8,25.8
282265,2023-12-06 06:18:57.932682+00:00,BCB3,568.0,29.8,25.8
282266,2023-12-06 06:19:30.358046+00:00,BCB3,567.0,29.8,25.8
282267,2023-12-06 06:20:02.753675+00:00,BCB3,568.0,29.8,25.8
282268,2023-12-06 06:20:36.197693+00:00,BCB3,567.0,29.8,25.8
282269,2023-12-06 06:21:40.504869+00:00,BCB3,568.0,29.8,25.8
282270,2023-12-06 06:22:12.301593+00:00,BCB3,570.0,29.9,25.8
282271,2023-12-06 06:24:37.141960+00:00,BCB3,567.0,29.8,25.8
282272,2023-12-06 06:25:07.138192+00:00,BCB3,567.0,29.8,25.9
282273,2023-12-06 06:25:37.906060+00:00,BCB3,567.0,29.9,25.8
282274,2023-12-06 06:26:09.914167+00:00,BCB3,567.0,29.9,25.9
282275,2023-12-06 06:26:42.324395+00:00,BCB3,567.0,29.9,25.9
282276,2023-12-06 06:27:17.085574+00:00,BCB3,567.0,29.9,25.9
282277,2023-12-06 06:27:47.042145+00:00,BCB3,567.0,29.9,25.9
282278,2023-12-06 06:28:19.491502+00:00,BCB3,566.0,29.9,25.9
282279,2023-12-06 06:28:51.804348+00:00,BCB3,566.0,29.9,25.9
282280,2023-12-06 06:29:24.200195+00:00,BCB3,565.0,29.9,25.9
282281,2023-12-06 06:29:56.584125+00:00,BCB3,566.0,29.9,25.9
282282,2023-12-06 06:30:29.088129+00:00,BCB3,568.0,29.9,25.9
282283,2023-12-06 06:31:01.358967+00:00,BCB3,570.0,29.9,25.9
282284,2023-12-06 06:31:33.761142+00:00,BCB3,573.0,29.9,25.9
282285,2023-12-06 06:32:06.124130+00:00,BCB3,573.0,30.0,25.9
282286,2023-12-06 06:32:38.530071+00:00,BCB3,572.0,30.0,25.9
282287,2023-12-06 06:33:11.033657+00:00,BCB3,571.0,30.0,25.9
282288,2023-12-06 06:33:44.417354+00:00,BCB3,572.0,30.1,25.9
282289,2023-12-06 06:34:15.699023+00:00,BCB3,571.0,30.0,25.9
282290,2023-12-06 06:34:48.091435+00:00,BCB3,571.0,30.0,25.9
282291,2023-12-06 06:35:20.476015+00:00,BCB3,571.0,30.0,25.9
282292,2023-12-06 06:35:52.844068+00:00,BCB3,571.0,30.0,26.0
282293,2023-12-06 06:36:26.271099+00:00,BCB3,570.0,30.0,25.9
282294,2023-12-06 06:39:41.403990+00:00,BCB3,564.0,29.9,26.0
282295,2023-12-06 06:40:11.960210+00:00,BCB3,563.0,29.9,26.0
282296,2023-12-06 06:40:44.416223+00:00,BCB3,563.0,29.9,26.0
282297,2023-12-06 06:41:16.834289+00:00,BCB3,560.0,29.9,26.0
282298,2023-12-06 06:41:49.198733+00:00,BCB3,559.0,29.9,26.0
282299,2023-12-06 06:42:21.657772+00:00,BCB3,557.0,29.9,26.0
282300,2023-12-06 06:42:54.009674+00:00,BCB3,556.0,29.9,26.0
282301,2023-12-06 06:43:26.436502+00:00,BCB3,555.0,29.9,26.0
282302,2023-12-06 06:43:58.830695+00:00,BCB3,555.0,29.9,26.0
282303,2023-12-06 06:44:31.186912+00:00,BCB3,554.0,29.9,26.0
282304,2023-12-06 06:45:03.600249+00:00,BCB3,552.0,29.9,26.0
282305,2023-12-06 06:45:36.019171+00:00,BCB3,553.0,29.9,26.0
282306,2023-12-06 06:46:08.412685+00:00,BCB3,554.0,29.9,26.0
282307,2023-12-06 06:46:40.828004+00:00,BCB3,553.0,29.9,26.0
282308,2023-12-06 06:47:13.246743+00:00,BCB3,553.0,29.9,26.0
282309,2023-12-06 06:47:45.599923+00:00,BCB3,553.0,29.9,26.0
282310,2023-12-06 06:48:17.956402+00:00,BCB3,553.0,29.9,26.0
282311,2023-12-06 06:48:50.359007+00:00,BCB3,553.0,29.9,26.0
282312,2023-12-06 06:49:22.764744+00:00,BCB3,553.0,29.9,26.0
282313,2023-12-06 06:49:55.188954+00:00,BCB3,552.0,29.9,26.0
282314,2023-12-06 06:50:27.585790+00:00,BCB3,551.0,29.9,26.0
282315,2023-12-06 06:50:59.914799+00:00,BCB3,551.0,29.9,26.0
282316,2023-12-06 06:51:32.302334+00:00,BCB3,550.0,29.9,26.0
282317,2023-12-06 06:52:04.666138+00:00,BCB3,552.0,29.9,26.0
282318,2023-12-06 06:52:37.026877+00:00,BCB3,554.0,29.9,26.0
282319,2023-12-06 06:53:09.379023+00:00,BCB3,553.0,29.9,26.0
282320,2023-12-06 06:53:43.224289+00:00,BCB3,551.0,29.9,26.0
282321,2023-12-06 06:54:14.198675+00:00,BCB3,552.0,30.0,26.0
282322,2023-12-06 06:54:46.557026+00:00,BCB3,552.0,30.0,25.9
282323,2023-12-06 06:55:18.920271+00:00,BCB3,552.0,30.0,25.9
282324,2023-12-06 06:55:51.858723+00:00,BCB3,552.0,30.0,25.9
282325,2023-12-06 06:56:23.743237+00:00,BCB3,554.0,30.0,25.9
282326,2023-12-06 06:56:56.058933+00:00,BCB3,556.0,30.1,25.9
282327,2023-12-06 06:57:28.423913+00:00,BCB3,556.0,30.1,25.9
282328,2023-12-06 06:58:02.869050+00:00,BCB3,555.0,30.1,25.9
282329,2023-12-06 06:58:38.554670+00:00,BCB3,556.0,30.1,25.9
282330,2023-12-06 06:59:10.951846+00:00,BCB3,557.0,30.1,25.9
282331,2023-12-06 06:59:45.880564+00:00,BCB3,556.0,30.1,25.9
282332,2023-12-06 07:00:16.094218+00:00,BCB3,556.0,30.1,25.9
282333,2023-12-06 07:00:48.090540+00:00,BCB3,555.0,30.1,25.9
282334,2023-12-06 07:01:20.507247+00:00,BCB3,556.0,30.2,25.9
282335,2023-12-06 07:01:53.701080+00:00,BCB3,556.0,30.2,25.9
282336,2023-12-06 07:02:26.445061+00:00,BCB3,557.0,30.2,25.9
282337,2023-12-06 07:02:58.297864+00:00,BCB3,558.0,30.2,25.9
282338,2023-12-06 07:03:32.084022+00:00,BCB3,557.0,30.2,25.9
282339,2023-12-06 07:04:03.226806+00:00,BCB3,557.0,30.2,25.9
282340,2023-12-06 07:04:40.344446+00:00,BCB3,559.0,30.2,25.8
282341,2023-12-06 07:05:12.599483+00:00,BCB3,559.0,30.2,25.8
282342,2023-12-06 07:05:45.158439+00:00,BCB3,560.0,30.3,25.8
282343,2023-12-06 07:15:00.141795+00:00,BCB3,561.0,31.3,25.8
282344,2023-12-06 07:15:30.318306+00:00,BCB3,560.0,31.4,25.8
282345,2023-12-06 07:16:00.176352+00:00,BCB3,559.0,31.4,25.8
282346,2023-12-06 07:16:32.536365+00:00,BCB3,559.0,31.5,25.8
282347,2023-12-06 07:17:04.937323+00:00,BCB3,559.0,31.6,25.8
282348,2023-12-06 07:17:37.303468+00:00,BCB3,559.0,31.7,25.8
282349,2023-12-06 07:18:11.252224+00:00,BCB3,559.0,31.7,25.8
282350,2023-12-06 07:18:42.078356+00:00,BCB3,559.0,31.8,25.8
282351,2023-12-06 07:19:14.581726+00:00,BCB3,560.0,31.9,25.8
282352,2023-12-06 07:19:46.897419+00:00,BCB3,559.0,31.9,25.8
282353,2023-12-06 07:20:19.414257+00:00,BCB3,558.0,32.0,25.8
282354,2023-12-06 07:20:51.660408+00:00,BCB3,558.0,32.1,25.8
282355,2023-12-06 07:21:24.050210+00:00,BCB3,558.0,32.1,25.8
282356,2023-12-06 07:21:56.434704+00:00,BCB3,559.0,32.2,25.8
282357,2023-12-06 07:22:28.834607+00:00,BCB3,559.0,32.3,25.8
282358,2023-12-06 07:23:01.191003+00:00,BCB3,558.0,32.3,25.8
282359,2023-12-06 07:23:33.651378+00:00,BCB3,558.0,32.4,25.8
282360,2023-12-06 07:24:06.021065+00:00,BCB3,558.0,32.4,25.8
282361,2023-12-06 07:24:38.275887+00:00,BCB3,556.0,32.5,25.8
282362,2023-12-06 07:25:12.055785+00:00,BCB3,554.0,32.6,25.8
282363,2023-12-06 07:25:42.977944+00:00,BCB3,553.0,32.6,25.8
282364,2023-12-06 07:26:15.398734+00:00,BCB3,553.0,32.6,25.8
282365,2023-12-06 07:26:47.727818+00:00,BCB3,553.0,32.7,25.8
282366,2023-12-06 07:27:20.113789+00:00,BCB3,553.0,32.7,25.8
